id	name	reactions	parent
PWY1ZNC-1	assimilatory sulfate reduction IV	1.8.4.8-RXN|ADENYLYLSULFKIN-RXN|SULFITE-REDUCTASE-FERREDOXIN-RXN|SULFATE-ADENYLYLTRANS-RXN	Assimilatory-Sulfate-Reduction
PWY-6683	assimilatory sulfate reduction III	SULFITE-REDUCT-RXN|RXN-12019|SULFATE-ADENYLYLTRANS-RXN	Assimilatory-Sulfate-Reduction
SULFMETII-PWY	assimilatory sulfate reduction II	1.8.4.9-RXN|SULFITE-REDUCTASE-FERREDOXIN-RXN|SULFATE-ADENYLYLTRANS-RXN	Assimilatory-Sulfate-Reduction
PWY-5359	tetrathionate reductiuon II (to trithionate)	RXN-8362	Tetrathionate-Reduction
PWY-5358	tetrathionate reduction I (to thiosulfate)	RXN-8358	Electron-Transfer|Tetrathionate-Reduction
PWY-6046	dimethylsulfoniopropanoate degradation I (cleavage)	DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN	Dimethylsulfoniopropionate-Degradation
PWY-6056	dimethylsulfoniopropanoate degradation II (cleavage)	RXN-9760	Dimethylsulfoniopropionate-Degradation
PWY-6052	dimethylsulfoniopropanoate degradation III (demethylation)	RXN-9736	Dimethylsulfoniopropionate-Degradation
PWY-6048	methylthiopropanoate degradation I (cleavage)	RXN-16013|RXN-16012|RXN-16011|RXN-16010|RXN-12571|RXN-12572	Methylthiopropionate-Degradation
PWY-6045	methylthiopropanonate degradation II (demethylation)	RXN-9738	Methylthiopropionate-Degradation
PWY-6718	sulfoacetaldehyde degradation III	RXN-12148	Sulfoacetaldehyde-Degradation
PWY-5982	sulfoacetaldehyde degradation II	RXN-9592	Sulfoacetaldehyde-Degradation
PWY-1281	sulfoacetaldehyde degradation I	PHOSACETYLTRANS-RXN|RXN-2364	Sulfoacetaldehyde-Degradation
PWY-8062	sulfoacetaldehyde degradation IV	ACETALD-DEHYDROG-RXN|RXN-20702|RXN-20701	Sulfoacetaldehyde-Degradation
PWY-7576	nitrogen fixation II (flavodoxin)	NITROGENASE-FLAVODOXIN-RXN	Nitrogen-Fixation
N2FIX-PWY	nitrogen fixation I (ferredoxin)	NITROGENASE-RXN	Nitrogen-Fixation
PWY-6964	ammonia assimilation cycle II	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN|GLUTAMINESYN-RXN	Ammonia-Assimilation
AMMASSIM-PWY	ammonia assimilation cycle III	GLUTAMIN-RXN|GLUTAMINESYN-RXN|RXN-20084	Ammonia-Assimilation
PWY-5675	nitrate reduction V (assimilatory)	RXN0-6377|NITRATE-REDUCTASE-NADPH-RXN	Nitrate-Reduction
PWY-381	nitrate reduction II (assimilatory)	FERREDOXIN--NITRITE-REDUCTASE-RXN|NITRATE-REDUCTASE-NADH-RXN	Nitrate-Reduction
PWY490-3	nitrate reduction VI (assimilatory)	FERREDOXIN--NITRITE-REDUCTASE-RXN|1.7.7.2-RXN	Nitrate-Reduction
AMMOXID-PWY	ammonia oxidation I (aerobic)	HAONITRO-RXN|AMONITRO-RXN	Ammonia-oxidation|CHEMOAUTOTROPHIC-ENERGY-METABOLISM
PWY-2242	ammonia oxidation III	RXN-3483|RXN-3482|AMONITRO-RXN	Ammonia-oxidation
PWY-7804	glyphosate degradation I	RXN-17950	Glyphosate-Degradation
PWY-7807	glyphosate degradation III	INORGPYROPHOSPHAT-RXN|ADENPRIBOSYLTRAN-RXN|RXN0-1401|RXN0-6710|RXN-17959|RXN-17958|RXN-17957	Glyphosate-Degradation
PWY-7806	glyphosate degradation II	RXN-17951	Glyphosate-Degradation
PWY-6935	seleno-amino acid detoxification and volatilization II	RXN-12762|RXN-11062|RXN-12733|RXN-12732|RXN-12731	Seleno-Amino-Acid-Detoxification
PWY-6933	seleno-amino acid detoxification and volatilization III	RXN-11042|RXN-11063|RXN-11061	Seleno-Amino-Acid-Detoxification
PWY-6931	seleno-amino acid detoxification and volatilization I	RXN-11064|RXN-11062	Seleno-Amino-Acid-Detoxification
PWY0-42	2-methylcitrate cycle I	4.2.1.99-RXN|METHYLISOCITRATE-LYASE-RXN|2-METHYLCITRATE-DEHYDRATASE-RXN|2-METHYLCITRATE-SYNTHASE-RXN|PROPIONATE--COA-LIGASE-RXN	Methyl-Citrate-Cycle
PWY-5747	2-methylcitrate cycle II	RXN-8977|RXN-8979|4.2.1.99-RXN|METHYLISOCITRATE-LYASE-RXN|2-METHYLCITRATE-SYNTHASE-RXN|PROPIONATE--COA-LIGASE-RXN	Methyl-Citrate-Cycle
PWY-6944	androstenedione degradation I (aerobic)	RXN-19805|RXN-19804|RXN-19803|RXN-19802|RXN-19801|RXN-19800|RXN-19799|RXN-19798|RXN-19797|RXN-19796|RXN-12751|RXN-12750|RXN-12749|RXN-12748|RXN-12747|RXN-12746|RXN-12736|RXN-12734|RXN-12735|RXN-12718|1.13.11.25-RXN|RXN-12717|RXN-12715|RXN-12714|RXN-12691	Androstenedione-Degradation
PWY-8152	androstenedione degradation II (anaerobic)	RXN-21492|RXN-21491|RXN-21490|RXN-19805|RXN-19804|RXN-19803|RXN-19802|RXN-19801|RXN-19800|RXN-19799|RXN-19798|RXN-19797|RXN-19796|RXN-21481|RXN-21480|RXN-12750|RXN-12749|RXN-12748|RXN-12747|RXN-12746|RXN-21479|RXN-21477|RXN-21466|RXN-21465|RXN-21464|RXN-21463|RXN-12714	Androstenedione-Degradation
PWY-6945	cholesterol degradation to androstenedione I (cholesterol oxidase)	RXN-12849|RXN-12850|RXN-12848|RXN-12745|RXN-12744|RXN-12743|RXN-12778|RXN-12694|RXN-12710|RXN-12709|RXN-12708|RXN-12707|RXN-12706|RXN-12705|RXN-12704|RXN-12703|RXN-12702	Cholesterol-Degradation
PWY-8151	cholesterol degradation to androstenedione III (anaerobic)	RXN-12745|RXN-12744|RXN-12743|RXN-21475|RXN-21474|RXN-21472|RXN-12708|RXN-12707|RXN-21471|RXN-21470|RXN-21469|RXN-12704|RXN-12703|RXN-17645|RXN-17650|TRANS-RXN-406|RXN-21459|RXN-21458|RXN-21457|RXN-21430|RXN-12694|RXN-12693	Cholesterol-Degradation
PWY-6946	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	RXN-17650|RXN-17648|RXN-17645|RXN-17647|RXN-17646|RXN-12848|RXN-12849|RXN-12850|RXN-12745|RXN-12744|RXN-12743|RXN-12710|RXN-12709|RXN-12708|RXN-12707|RXN-12706|RXN-12705|RXN-12704|RXN-12703|RXN-12702|RXN-12694|RXN-12693	Cholesterol-Degradation
PWY-7111	pyruvate fermentation to isobutanol (engineered)	RXN-7657|RXN-7643|DIHYDROXYISOVALDEHYDRAT-RXN|ACETOLACTREDUCTOISOM-RXN|ACETOLACTSYN-RXN	Alcohol-Biosynthesis|Pyruvate-Degradation
PWY-6863	pyruvate fermentation to hexanol (engineered)	RXN-12567|RXN-11667|RXN-12558|HEXANOL-RXN|RXN-12568|RXN-12559|RXN-12570|RXN-12565|PYRUFLAVREDUCT-RXN|RXN-11662|ACETYL-COA-ACETYLTRANSFER-RXN	Alcohol-Biosynthesis|Pyruvate-Degradation
PWY-7396	butanol and isobutanol biosynthesis (engineered)	3-ETHYLMALATE-SYNTHASE-RXN|1.4.3.19-RXN|RXN-7657|RXN-7643|RXN-14984|RXN-161|RXN-14985|RXN-14986	Alcohol-Biosynthesis
PWY-6583	pyruvate fermentation to butanol I	RXN-16834|RXN-11667|PYRUFLAVREDUCT-RXN|RXN-11662|ENZRXN-201-RXN|RXN-161|BUTANAL-DEHYDROGENASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Alcohol-Biosynthesis|Pyruvate-Butanol-Fermentation
PWY-7385	1,3-propanediol biosynthesis (engineered)	GLUCOKIN-RXN|PGLUCISOM-RXN|RXN0-7077|RXN0-6487|GLYCEROL-DEHYDRATASE-RXN|1.1.1.8-RXN|RXN-14965|F16ALDOLASE-RXN|6PFRUCTPHOS-RXN	Alcohol-Biosynthesis
PWY-6883	pyruvate fermentation to butanol II (engineered)	RXN-11667|RXN-11662|RXN-161|BUTANAL-DEHYDROGENASE-RXN|RXN-12558|ACETYL-COA-ACETYLTRANSFER-RXN	Alcohol-Biosynthesis|Pyruvate-Butanol-Fermentation
CENTFERM-PWY	pyruvate fermentation to butanoate	RXN-16834|RXN-11667|PYRUFLAVREDUCT-RXN|RXN-11662|BUTYRATE-KINASE-RXN|PHOSPHATE-BUTYRYLTRANSFERASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Acetyl-CoA-Butyrate|Pyruvate-Degradation
PWY-6588	pyruvate fermentation to acetone	ACETOACETYL-COA-TRANSFER-RXN|2.8.3.9-RXN|ACETOACETATE-DECARBOXYLASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN|PYRUFLAVREDUCT-RXN	Pyruvate-Degradation
PWY-7351	pyruvate fermentation to opines	BETA-ALANOPINE-DEHYDROGENASE-RXN|TAUROPINE-DEHYDROGENASE-RXN|STROMBINE-DEHYDROGENASE-RXN|ALANOPINE-DEHYDROGENASE-RXN|1.5.1.11-RXN	Pyruvate-Degradation
P122-PWY	heterolactic fermentation	GLUCOKIN-RXN|GLU6PDEHYDROG-RXN|PGLUCISOM-RXN|FRUCTOKINASE-RXN|DLACTDEHYDROGNAD-RXN|L-LACTATE-DEHYDROGENASE-RXN|6PGLUCONOLACT-RXN|ALCOHOL-DEHYDROG-RXN|ACETALD-DEHYDROG-RXN|PHOSACETYLTRANS-RXN|PEPDEPHOS-RXN|2PGADEHYDRAT-RXN|RXN-15513|PHOSGLYPHOS-RXN|GAPOXNPHOSPHN-RXN|PHOSPHOKETOLASE-RXN|RIBULP3EPIM-RXN|6PGLUCONDEHYDROG-RXN	Fermentation-to-Lactate|Pyruvate-Ethanol-Fermentation
PWY-5677	succinate fermentation to butanoate	RXN-16834|RXN-8890|4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN|RXN-8889|RXN-8891|RXN-8807|R11-RXN	Acetyl-CoA-Butyrate
PWY-8086	(S)-lactate fermentation to propanoate, acetate and hydrogen	ACETATEKIN-RXN|PHOSACETYLTRANS-RXN|FHLMULTI-RXN|PYRUVFORMLY-RXN|L-LACTATE-DEHYDROGENASE-RXN|PYRUVATE-CARBOXYLASE-RXN|RXN-19738|MALATE-DEH-RXN|METHYLMALONYL-COA-MUT-RXN|METHYLMALONYL-COA-EPIM-RXN|RXN0-268|R601-RXN|FUMHYDR-RXN	Fermentation-to-propanoate
PWY-8377	lactate fermentation to acetate, CO2 and hydrogen (Desulfovibrionales)	RXN-23216|PYRUFLAVREDUCT-RXN|CYTOCHROME-C3-HYDROGENASE-RXN|RXN-23215|L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN|1.1.2.5-RXN|ACETATEKIN-RXN|PHOSACETYLTRANS-RXN	Fermentation-to-propanoate
PWY-5482	pyruvate fermentation to acetate II	ACETATEKIN-RXN|PHOSACETYLTRANS-RXN|PYRUVDEH-RXN	Pyruvate-Acetate-Fermentation
PWY-5768	pyruvate fermentation to acetate VIII	RXN0-3962|RXN-6161	Pyruvate-Acetate-Fermentation
PWY-5380	A series fagopyritols biosynthesis	RXN-8440|RXN-8439|RXN-8438	CYCLITOLS-DEG|SUGAR-DERIVS
PWY-5379	B series fagopyritols biosynthesis	RXN-8437|RXN-8436|RXN-8435	CYCLITOLS-DEG|SUGAR-DERIVS
PWY-4841	UDP-alpha-D-glucuronate biosynthesis (from myo-inositol)	RXN-14693|2.7.7.44-RXN|GLUCURONOKINASE-RXN|MYO-INOSITOL-OXYGENASE-RXN	CYCLITOLS-DEG|UDP-Sugar-Biosynthesis
PWY-6363	D-myo-inositol (1,4,5)-trisphosphate degradation	RXN-10952|3.1.3.56-RXN|3.1.3.57-RXN	CYCLITOLS-DEG
PWY-4101	D-sorbitol degradation I	FRUCTOKINASE-RXN|RXN-14515|RXN-7644	SUGAR-ALCOHOLS-DEG
PWY-7787	L-threitol degradation	RXN-17772|RXN-17765|RXN-17764|RXN-17762	SUGAR-ALCOHOLS-DEG
GALACTITOLCAT-PWY	galactitol degradation	TRANS-RXN-161|RXN-16992|1.1.1.251-RXN|TAGAALDOL-RXN|TAGAKIN-RXN	SUGAR-ALCOHOLS-DEG
P562-PWY	myo-inositol degradation I	RXN-14150|RXN-14149|MYO-INOSOSE-2-DEHYDRATASE-RXN|MYO-INOSITOL-2-DEHYDROGENASE-RXN|RXN-2902|4.1.2.29-RXN|5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN	SUGAR-ALCOHOLS-DEG
PWY-6531	mannitol cycle	MANNPDEHYDROG-RXN|RXN-14515|FRUCTOKINASE-RXN|MANNITOL-2-DEHYDROGENASE-RXN|MANNITOL-1-PHOSPHATASE-RXN	SUGAR-ALCOHOLS-DEG
PWY-7786	D-threitol degradation	ERYTHRULOSE-REDUCTASE-RXN|RXN-17762|RXN-17761	SUGAR-ALCOHOLS-DEG
SORBDEG-PWY	D-sorbitol degradation II	SORB6PDEHYDROG-RXN	SUGAR-ALCOHOLS-DEG
PWY-7241	myo-inositol degradation II	RXN-14362|RXN-14360|RXN-14359|RXN-14358|MYO-INOSITOL-2-DEHYDROGENASE-RXN	SUGAR-ALCOHOLS-DEG
PWY-7862	D-altritol and galactitol degradation	GALACTITOL-2-DEHYDROGENASE-RXN|RXN-18477|RXN-18478|RXN-18474	SUGAR-ALCOHOLS-DEG
PWY0-1261	peptidoglycan recycling I	RXN-17391|TRANS-RXN0-226|UDPNACETYLMURAMATEDEHYDROG-RXN|UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN|RXN0-2361|RXN0-5227|NAG1P-URIDYLTRANS-RXN|2.3.1.157-RXN|5.4.2.10-RXN|NAG6PDEACET-RXN|RXN0-5225|RXN0-5226|RXN0-4621|RXN0-4641	Anhydromuropeptides-Recycling
PWY-7883	peptidoglycan recycling II	TRANS-RXN0-226|RXN-17391|RXN-18661|RXN-18660|RXN-18659|RXN0-2361|RXN0-5227|RXN0-5225|RXN0-5226|RXN0-4621	Anhydromuropeptides-Recycling
PWY-7446	sulfoquinovose degradation I	RXN-20061|RXN-15296|RXN-15297|RXN-15299|RXN-15298	Sulfoquinovose-Degradation
PWY-8348	sulfoquinovose degradation IV	RXN-22962|RXN-22961	Sulfoquinovose-Degradation
PWY-8213	sulfoquinovose degradation III	TRANS-RXN-446|RXN-17101|RXN-15296|RXN-22106	Sulfoquinovose-Degradation
PWY-8350	sulfoquinovose degradation VI	TRANS-RXN-446|RXN-17101|RXN-15298|RXN-15297|RXN-15296	Sulfoquinovose-Degradation
PWY-7722	sulfoquinovose degradation II	RXN-17101|RXN-17098|RXN-17097|RXN-17096|RXN-17095	Sulfoquinovose-Degradation
PWY-7369	thiamine triphosphate metabolism	THIAMIN-TRIPHOSPHATASE-RXN|THIAMIN-DIPHOSPHATE-KINASE-RXN	Interconversion
PWY-8349	sulfoquinovose degradation V	RXN-20061|TRANS-RXN-511|RXN-20701|RXN-22970|RXN-22971|RXN-22969|RXN-15296	Sulfoquinovose-Degradation
PWY-6491	D-galacturonate degradation IV	RXN-14753|RXN-11151|RXN-11382|RXN-11381|RXN-11380	D-Galacturonate-Degradation
PWY-6486	D-galacturonate degradation II	25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|RXN-15902|RXN-15901|URONATE-DEHYDROGENASE-RXN	D-Galacturonate-Degradation
GALACTUROCAT-PWY	D-galacturonate degradation I	KDPGALDOL-RXN|GALACTUROISOM-RXN|ALTRO-OXIDOREDUCT-RXN|DEOXYGLUCONOKIN-RXN|ALTRODEHYDRAT-RXN	D-Galacturonate-Degradation
PWY-6972	oleandomycin activation/inactivation	TRANS-RXN-220|RXN-12920|RXN-12919	Interconversion
PWY-8391	D-galacturonate degradation III	RXN-23374|URONATE-DEHYDROGENASE-RXN	D-Galacturonate-Degradation
PWY-6497	D-galactarate degradation II	25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|GALACTARDEHYDRA-RXN	D-Galactarate-Degradation
GALACTARDEG-PWY	D-galactarate degradation I	GKI-RXN|GALACTARDEHYDRA-RXN|TSA-REDUCT-RXN|KDGALDOL-RXN	D-Galactarate-Degradation
PWY-7247	beta-D-glucuronide and D-glucuronate degradation	RXN-14693|BETA-GLUCURONID-RXN|GLUCUROISOM-RXN	D-Glucuronate-Degradation
PWY-801	homocysteine and cysteine interconversion	CYSTATHIONINE-BETA-LYASE-RXN|O-SUCCHOMOSERLYASE-RXN|RXN-15130|CYSTATHIONINE-BETA-SYNTHASE-RXN	Interconversion
PWY-6501	D-glucuronate degradation II	25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|RXN-15907|RXN-15905|RXN-11407	D-Glucuronate-Degradation
PWY-5525	D-glucuronate degradation I	RXN-14693|L-XYLULOSE-REDUCTASE-RXN|DEHYDRO-L-GULONATE-DECARBOXYLASE-RXN|L-GULONATE-3-DEHYDROGENASE-RXN|GLUCURONATE-REDUCTASE-RXN	D-Glucuronate-Degradation
PWY-8390	D-glucuronate degradation III	RXN-15921|RXN-11407	D-Glucuronate-Degradation
GLUCARDEG-PWY	D-glucarate degradation I	GKI-RXN|GLUCARDEHYDRA-RXN|TSA-REDUCT-RXN|KDGALDOL-RXN	D-Glucarate-Degradation
PWY-5441	S-methyl-L-methionine cycle	MMUM-RXN|METHIONINE-S-METHYLTRANSFERASE-RXN	Interconversion
PWY-6499	D-glucarate degradation II	GLUCARDEHYDRA-RXN|25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN	D-Glucarate-Degradation
BGALACT-PWY	lactose degradation III	BETAGALACTOSID-RXN	LACTOSE-DEG
LACTOSEUTIL-PWY	lactose degradation II	KETOGAL-DEHYDROXY-RXN|KETOLACTOSE-RXN|LACTOSE-DEHYDRO-RXN	LACTOSE-DEG
LACTOSECAT-PWY	lactose and galactose degradation I	TAGAALDOL-RXN|LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|LACTOSE6P-HYDROXY-RXN|TAGAKIN-RXN	GALACTOSE-DEGRADATION|LACTOSE-DEG
PWY-2722	trehalose degradation IV	GLUCOKIN-RXN|BETA-PHOSPHOGLUCOMUTASE-RXN|ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN	Trehalose-Degradation
PWY0-1466	trehalose degradation VI (periplasmic)	ALDOSE-1-EPIMERASE-RXN|TREHALA-RXN	Trehalose-Degradation
PWY-2721	trehalose degradation III	BETA-PHOSPHOGLUCOMUTASE-RXN|2.4.1.216-RXN	Trehalose-Degradation
PWY0-1182	trehalose degradation II (cytosolic)	GLUCOKIN-RXN|TREHALA-RXN	Trehalose-Degradation
PWY-2723	trehalose degradation V	GLUCOKIN-RXN|PHOSPHOGLUCMUT-RXN|RXN-4441	Trehalose-Degradation
TREDEGLOW-PWY	trehalose degradation I (low osmolarity)	GLUCOKIN-RXN|TRE6PHYDRO-RXN	Trehalose-Degradation
DARABCATK12-PWY	D-arabinose degradation II	GLYCOLALD-DEHYDROG-RXN|DARABALDOL-RXN|DARABKIN-RXN|DARABISOM-RXN	D-Arabinose-Degradation
DARABCAT-PWY	D-arabinose degradation I	DARABISOM-RXN|D-RIBULOKIN-RXN	D-Arabinose-Degradation
PWY-8331	D-arabinose degradation IV	RXN-22815|RXN-22813|RXN-14807|ARABINONATE-DEHYDRATASE-RXN|D-ARABINONOLACTONASE-RXN|RXN-8776	D-Arabinose-Degradation
PWY-5519	D-arabinose degradation III	RXN-14807|25-DIOXOVALERATE-DEHYDROGENASE-RXN|RXN-8777|ARABINONATE-DEHYDRATASE-RXN|D-ARABINONOLACTONASE-RXN|RXN-8776	D-Arabinose-Degradation
PWY-7568	L-galactose degradation	RXN-15924	GALACTOSE-DEGRADATION
GALDEG-PWY	D-galactose degradation II	GALACTONOLACTONASE-RXN|GALACTODEHYDROG-RXN	GALACTOSE-DEGRADATION
PWY-6693	D-galactose degradation IV	RXN-12080|RXN-12079|RXN-12078	GALACTOSE-DEGRADATION
PWY-6317	D-galactose degradation I (Leloir pathway)	PHOSPHOGLUCMUT-RXN|ALDOSE1EPIM-RXN|UDPGLUCEPIM-RXN|GALACTURIDYLYLTRANS-RXN|GALACTOKIN-RXN	GALACTOSE-DEGRADATION
RHAMCAT-PWY	L-rhamnose degradation I	RXN0-5306|RXN-15356|RHAMNISOM-RXN|RHAMNULOKIN-RXN|RHAMNULPALDOL-RXN	L-rhamnose-Degradation
PWY-6714	L-rhamnose degradation III	RXN-12158|RXN-12149|L-RHAMNOSE-1-DEHYDROGENASE-RXN|RXN-12096|RXN-12095|L-RHAMNONATE-DEHYDRATASE-RXN|L-RHAMNONO-14-LACTONASE-RXN	L-rhamnose-Degradation
PWY-6713	L-rhamnose degradation II	LACTALDDEHYDROG-RXN|RXN-12165|RXN-12158|RXN-12149|L-RHAMNOSE-1-DEHYDROGENASE-RXN|RXN0-5433|L-RHAMNONATE-DEHYDRATASE-RXN|L-RHAMNONO-14-LACTONASE-RXN	L-rhamnose-Degradation
PWY-621	sucrose degradation III (sucrose invertase)	3.2.1.48-RXN|GLUCOKIN-RXN|PGLUCISOM-RXN|FRUCTOKINASE-RXN	SUCROSE-DEG
SUCROSEUTIL2-PWY	sucrose degradation VII (sucrose 3-dehydrogenase)	FRUCTOKINASE-RXN|KETOGLUCOSE-REDUCTASE-RXN|3-KETOGLUCOSIDASE-RXN|GLUCOSIDE-3-DEHYDROGENASE-RXN	SUCROSE-DEG
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	PHOSPHOGLUCMUT-RXN|PGLUCISOM-RXN|FRUCTOKINASE-RXN|SUCROSE-PHOSPHORYLASE-RXN	SUCROSE-DEG
PWY66-373	sucrose degradation V (sucrose alpha-glucosidase)	3.2.1.48-RXN|TRIOSEPISOMERIZATION-RXN|TRIOKINASE-RXN|RXN-8631|KETOHEXOKINASE-RXN	SUCROSE-DEG
PWY-3801	sucrose degradation II (sucrose synthase)	PHOSPHOGLUCMUT-RXN|PGLUCISOM-RXN|GLUC1PURIDYLTRANS-RXN|FRUCTOKINASE-RXN|SUCROSE-SYNTHASE-RXN	SUCROSE-DEG
SUCUTIL-PWY	sucrose degradation I (sucrose phosphotransferase)	SUCROSEPHOSPHO-RXN|FRUCTOKINASE-RXN|3.2.1.26-RXN	SUCROSE-DEG
PWY-8093	D-apiose degradation II (to D-apionate)	RXN-20932|RXN-20931	D-Apiose-Degradation
PWY-8089	D-apiose degradation I	RXN-20930|RXN-20928|RXN-20929	D-Apiose-Degradation
ENTNER-DOUDOROFF-PWY	Entner-Doudoroff shunt	PGLUCONDEHYDRAT-RXN|KDPGALDOL-RXN	Entner-Duodoroff-Pathways
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	RXN-15754|PEPDEPHOS-RXN|2PGADEHYDRAT-RXN|3PGAREARR-RXN|GLUCOSE-1-DEHYDROGENASE-NADP+-RXN|GLUCONOLACT-RXN|KDPGALDOL-RXN|DEOXYGLUCONOKIN-RXN|GLUCONATE-DEHYDRATASE-RXN	Entner-Duodoroff-Pathways
NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	GLUCOSE-1-DEHYDROGENASE-NADP+-RXN|GLUCONOLACT-RXN|GKI-RXN|PYRUFLAVREDUCT-RXN|PEPDEPHOS-RXN|2PGADEHYDRAT-RXN|GLYCERALDEHYDE-DEHYDRO-RXN|DHDOGALDOL-RXN|GLUCONATE-DEHYDRATASE-RXN	Entner-Duodoroff-Pathways
PWY-8318	L-fucose degradation II	RXN-12096|RXN-22641|L-FUCONATE-HYDRATASE-RXN|RXN-22640|RXN-22639|RXN-22638|RXN-22637|RXN0-5298	L-Fucose-Degradation
FUCCAT-PWY	L-fucose degradation I	RXN0-5298|FUCISOM-RXN|FUCULOKIN-RXN|FUCPALDOL-RXN	L-Fucose-Degradation
PWY0-1324	N-acetylneuraminate and N-acetylmannosamine degradation I	RXN0-7390|RXN0-7389|NANK-RXN|NANE-RXN	NAN-MANNACs-degradation
PWY-7581	N-acetylneuraminate and N-acetylmannosamine degradation II	RXN-22511|RXN0-7390|RXN-16006	NAN-MANNACs-degradation
PWY-8330	D-xylose degradation VI	RXN-22813|RXN-22815|RXN-19753|RXN-21503|XYLONATE-DEHYDRATASE-RXN	Xylose-Degradation
PWY-6760	D-xylose degradation III	RXN-19753|RXN-21503|25-DIOXOVALERATE-DEHYDROGENASE-RXN|RXN-8777|XYLONATE-DEHYDRATASE-RXN	Xylose-Degradation
PWY-8020	D-xylose degradation V	D-XYLOSE-1-DEHYDROGENASE-RXN|25-DIOXOVALERATE-DEHYDROGENASE-RXN|RXN-8777|XYLONATE-DEHYDRATASE-RXN|RXN-12246	Xylose-Degradation
XYLCAT-PWY	D-xylose degradation I	XYLISOM-RXN|XYLULOKIN-RXN	Xylose-Degradation
PWY-5516	D-xylose degradation II	RXN-8773	Xylose-Degradation
PWY-7294	D-xylose degradation IV	MALSYN-RXN|GLYCOLATE-REDUCTASE-RXN|RXN-14642|4.1.2.28-RXN|XYLONATE-DEHYDRATASE-RXN|RXN-12246|RXN-14641	Xylose-Degradation
PWY-8334	D-arabinose degradation V	RXN-22816|1.1.1.250-RXN|D-RIBULOKIN-RXN	Xylose-Degradation
PWY-7178	D-xylose degradation to ethylene glycol (engineered)	RXN-14022|XYLONATE-DEHYDRATASE-RXN|4.1.2.28-RXN|RXN-14023	Xylose-Degradation
PWY-8060	2-deoxy-D-ribose degradation I	ACETALD-DEHYDROG-RXN|DEOXYRIBOSE-P-ALD-RXN|RXN-14223	2-Deoxy-D-Ribose-Degradation
PWY-8058	2-deoxy-D-ribose degradation II	ACETOACETATE--COA-LIGASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN|GKI-RXN|RXN-20661|RXN-20662|RXN-20663|RXN-20664|RXN-20665	2-Deoxy-D-Ribose-Degradation
PWY3O-1743	D-mannose degradation II	MANNKIN-RXN|MANNPISOM-RXN	D-Mannose-Degradation
MANNCAT-PWY	D-mannose degradation I	TRANS-RXN-165|MANNPISOM-RXN	D-Mannose-Degradation
PWY-5515	L-arabinose degradation II	L-XYLULOSE-REDUCTASE-RXN|L-ARABINITOL-4-DEHYDROGENASE-RXN|RXN-8772	L-Arabinose-Degradation
PWY-8329	L-arabinose degradation V	RXN-22815|RXN-22814|RXN-14809|L-ARABINONATE-DEHYDRATASE-RXN|L-ARABINONOLACTONASE-RXN|RXN-8774	L-Arabinose-Degradation
ARABCAT-PWY	L-arabinose degradation I	RXN-14809|RXN0-5116|RIBULPEPIM-RXN|ARABISOM-RXN	L-Arabinose-Degradation
PWY-7295	L-arabinose degradation IV	RXN-14809|MALSYN-RXN|GLYCOLATE-REDUCTASE-RXN|RXN-14642|4.1.2.18-RXN|L-ARABINONATE-DEHYDRATASE-RXN|L-ARABINONOLACTONASE-RXN|RXN-8774	L-Arabinose-Degradation
PWY-5784	indole-3-acetate inactivation VIII	RXN-9075|RXN-9074|RXN-9078|RXN-9077|RXN-9076|RXN-2947|RXN-2946	Indole-3-Acetate-Inactivation
PWY-5517	L-arabinose degradation III	RXN-14809|RXN-8775|RXN-8774|4.2.1.43-RXN|L-ARABINONATE-DEHYDRATASE-RXN|L-ARABINONOLACTONASE-RXN	L-Arabinose-Degradation
PWY-5811	indole-3-acetate inactivation VII	RXN-3184|RXN-2946|RXN-3181|RXN-9130|RXN-9131	Indole-3-Acetate-Inactivation
PWY-1961	indole-3-acetate inactivation I	RXN-3183|RXN-3182|RXN-3181	Indole-3-Acetate-Inactivation
PWY-2021	indole-3-acetate inactivation IV	RXN-9088|RXN-3181|RXN-3184|RXN-2946	Indole-3-Acetate-Inactivation
