ModelSEED ID	External ID	External Name
RXN-12299	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12300	Detoxification	Detoxification
RXN-12300	Metabolic-Clusters	Metabolic Clusters
RXN-12300	PWY-6786	detoxification of reactive carbonyls in chloroplasts
RXN-12303	Energy-Metabolism	Generation of Precursor Metabolite and Energy
RXN-12303	Hydrogen-Production	Hydrogen Production
RXN-12303	PWY-7731	superpathway of photosynthetic hydrogen production
RXN-12309	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12309	Chitin-Degradation	Chitin Degradation
RXN-12309	Degradation	Degradation/Utilization/Assimilation
RXN-12309	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12309	PWY-6855	chitin degradation I (archaea)
RXN-12309	PWY-7822	chitin degradation III (Serratia)
RXN-12309	Polymer-Degradation	Polymeric Compound Degradation
RXN-12312	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
RXN-12312	CHLORINATED-COMPOUNDS-DEG	Chlorinated Compound Degradation
RXN-12312	Chloroaromatic-Compounds-Degradation	Chloroaromatic Compound Degradation
RXN-12312	Degradation	Degradation/Utilization/Assimilation
RXN-12312	PWY-6200	2,4,5-trichlorophenoxyacetate degradation
RXN-12313	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
RXN-12313	CHLORINATED-COMPOUNDS-DEG	Chlorinated Compound Degradation
RXN-12313	Chloroaromatic-Compounds-Degradation	Chloroaromatic Compound Degradation
RXN-12313	Degradation	Degradation/Utilization/Assimilation
RXN-12313	PWY-6200	2,4,5-trichlorophenoxyacetate degradation
RXN-12314	PWY-5195	artemisinin biosynthesis
RXN-12314	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12314	SESQUITERPENE-LACTONE	Sesquiterpene Lactone Biosynthesis
RXN-12314	SESQUITERPENOID-SYN	Sesquiterpenoid Biosynthesis
RXN-12314	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-12319	PWY-5203	soybean saponin I biosynthesis
RXN-12319	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12319	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-12319	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-12320	PWY-5203	soybean saponin I biosynthesis
RXN-12320	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12320	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-12320	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-12335	Degradation	Degradation/Utilization/Assimilation
RXN-12335	PWY-7136	&beta; myrcene degradation
RXN-12335	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-12335	TERPENOID-DEG	Terpenoid Degradation
RXN-12336	Degradation	Degradation/Utilization/Assimilation
RXN-12336	PWY-7136	&beta; myrcene degradation
RXN-12336	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-12336	TERPENOID-DEG	Terpenoid Degradation
RXN-12337	PWY-7072	hopanoid biosynthesis (bacteria)
RXN-12337	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12337	TRITERPENOID-SYN	Triterpenoid Biosynthesis
RXN-12337	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-12339	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12339	PWY-7277	sphingolipid biosynthesis (mammals)
RXN-12339	PWY3DJ-11281	sphingomyelin metabolism
RXN-12339	Sphingolipid-Biosynthesis	Sphingolipid Biosynthesis
RXN-12345	14-Dihydroxy-6-Naphthoate-Biosynthesis	1,4-dihydroxy-6-naphthoate biosynthesis
RXN-12345	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-12345	Demethylmenaquinol-6-Biosynthesis	Demethylmenaquinol-6 Biosynthesis
RXN-12345	Demethylmenaquinone-Biosynthesis	Demethylmenaquinol Biosynthesis
RXN-12345	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-12345	PWY-6263	superpathway of menaquinol-8 biosynthesis II
RXN-12345	PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II
RXN-12345	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II
RXN-12345	PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I
RXN-12345	PWY-7992	superpathway of menaquinol-8 biosynthesis III
RXN-12345	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-12346	14-Dihydroxy-6-Naphthoate-Biosynthesis	1,4-dihydroxy-6-naphthoate biosynthesis
RXN-12346	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-12346	Demethylmenaquinol-6-Biosynthesis	Demethylmenaquinol-6 Biosynthesis
RXN-12346	Demethylmenaquinone-Biosynthesis	Demethylmenaquinol Biosynthesis
RXN-12346	Menaquinone-Biosynthesis	Menaquinol Biosynthesis
RXN-12346	PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II
RXN-12346	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II
RXN-12346	PWY-7992	superpathway of menaquinol-8 biosynthesis III
RXN-12346	Quinone-Biosynthesis	Quinol and Quinone Biosynthesis
RXN-12347	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12347	PWY-6795	diacylglyceryl-<i>N,N,N</i>-trimethylhomoserine biosynthesis
RXN-12347	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12348	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12348	PWY-6795	diacylglyceryl-<i>N,N,N</i>-trimethylhomoserine biosynthesis
RXN-12348	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12349	COUMARIN-SYN	Coumarin Biosynthesis
RXN-12349	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-12349	PWY-6792	scopoletin biosynthesis
RXN-12349	PWY-7398	coumarins biosynthesis (engineered)
RXN-12349	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12350	COUMARIN-SYN	Coumarin Biosynthesis
RXN-12350	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-12350	PWY-6792	scopoletin biosynthesis
RXN-12350	PWY-7398	coumarins biosynthesis (engineered)
RXN-12350	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12356	6-HM-Dihydropterin-PP-Biosynthesis	6-Hydroxymethyl-Dihydropterin Diphosphate Biosynthesis
RXN-12356	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-12356	Folate-Biosynthesis	Folate Biosynthesis
RXN-12356	PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (<i>Methanocaldococcus</i>)
RXN-12356	PWY-7853	6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (<i>Pyrococcus</i>)
RXN-12356	Vitamin-Biosynthesis	Vitamin Biosynthesis
RXN-12357	6-HM-Dihydropterin-PP-Biosynthesis	6-Hydroxymethyl-Dihydropterin Diphosphate Biosynthesis
RXN-12357	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-12357	Folate-Biosynthesis	Folate Biosynthesis
RXN-12357	PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (<i>Methanocaldococcus</i>)
RXN-12357	Vitamin-Biosynthesis	Vitamin Biosynthesis
RXN-12358	6-HM-Dihydropterin-PP-Biosynthesis	6-Hydroxymethyl-Dihydropterin Diphosphate Biosynthesis
RXN-12358	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-12358	Folate-Biosynthesis	Folate Biosynthesis
RXN-12358	PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (<i>Methanocaldococcus</i>)
RXN-12358	Vitamin-Biosynthesis	Vitamin Biosynthesis
RXN-12359	Fatty-acid-biosynthesis	Fatty Acid Biosynthesis
RXN-12359	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12359	PWY-6799	fatty acid biosynthesis (plant mitochondria)
RXN-12360	Fatty-acid-biosynthesis	Fatty Acid Biosynthesis
RXN-12360	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12360	PWY-6799	fatty acid biosynthesis (plant mitochondria)
RXN-12361	Fatty-acid-biosynthesis	Fatty Acid Biosynthesis
RXN-12361	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12361	PWY-6799	fatty acid biosynthesis (plant mitochondria)
RXN-12362	Metabolic-Clusters	Metabolic Clusters
RXN-12362	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-12362	PWY-6801	volatile esters biosynthesis (during fruit ripening)
RXN-12362	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12368	Macromolecule-Modification	Macromolecule Modification
RXN-12368	Metabolic-Clusters	Metabolic Clusters
RXN-12368	Nucleic-Acid-Processing	Nucleic Acid Processing
RXN-12368	PWY-6829	tRNA methylation (yeast)
RXN-12370	PWY-6802	salidroside biosynthesis
RXN-12370	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12374	Macromolecule-Modification	Macromolecule Modification
RXN-12374	Metabolic-Clusters	Metabolic Clusters
RXN-12374	Nucleic-Acid-Processing	Nucleic Acid Processing
RXN-12374	PWY-6829	tRNA methylation (yeast)
RXN-12375	Macromolecule-Modification	Macromolecule Modification
RXN-12375	Metabolic-Clusters	Metabolic Clusters
RXN-12375	Nucleic-Acid-Processing	Nucleic Acid Processing
RXN-12375	PWY-6829	tRNA methylation (yeast)
RXN-12376	Macromolecule-Modification	Macromolecule Modification
RXN-12376	Metabolic-Clusters	Metabolic Clusters
RXN-12376	Nucleic-Acid-Processing	Nucleic Acid Processing
RXN-12376	PWY-6829	tRNA methylation (yeast)
RXN-12383	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12383	TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis
RXN-12384	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12384	Degradation	Degradation/Utilization/Assimilation
RXN-12384	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12384	PWY-6724	starch degradation II
RXN-12384	Polymer-Degradation	Polymeric Compound Degradation
RXN-12384	Starch-Degradation	Starch Degradation
RXN-12386	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12386	PWY-6804	diacylglycerol biosynthesis (PUFA enrichment in oilseed)
RXN-12391	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12391	Degradation	Degradation/Utilization/Assimilation
RXN-12391	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12391	PWY-6724	starch degradation II
RXN-12391	Polymer-Degradation	Polymeric Compound Degradation
RXN-12391	Starch-Degradation	Starch Degradation
RXN-12393	Degradation	Degradation/Utilization/Assimilation
RXN-12393	Metabolic-Clusters	Metabolic Clusters
RXN-12393	PWY-6806	carotenoid cleavage
RXN-12393	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-12393	TERPENOID-DEG	Terpenoid Degradation
RXN-12394	Degradation	Degradation/Utilization/Assimilation
RXN-12394	Metabolic-Clusters	Metabolic Clusters
RXN-12394	PWY-6806	carotenoid cleavage
RXN-12394	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-12394	TERPENOID-DEG	Terpenoid Degradation
RXN-12395	Degradation	Degradation/Utilization/Assimilation
RXN-12395	Metabolic-Clusters	Metabolic Clusters
RXN-12395	PWY-6806	carotenoid cleavage
RXN-12395	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-12395	TERPENOID-DEG	Terpenoid Degradation
RXN-12396	Degradation	Degradation/Utilization/Assimilation
RXN-12396	Metabolic-Clusters	Metabolic Clusters
RXN-12396	PWY-6806	carotenoid cleavage
RXN-12396	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RXN-12396	TERPENOID-DEG	Terpenoid Degradation
RXN-12398	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12398	Degradation	Degradation/Utilization/Assimilation
RXN-12398	Glycan-Pathways	Glycan Pathways
RXN-12398	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12398	PWY-6807	xyloglucan degradation II (exoglucanase)
RXN-12398	Polymer-Degradation	Polymeric Compound Degradation
RXN-12398	Xyloglucan-Degradation	Xyloglucan Degradation
RXN-12399	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12399	Degradation	Degradation/Utilization/Assimilation
RXN-12399	Glycan-Pathways	Glycan Pathways
RXN-12399	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12399	PWY-6807	xyloglucan degradation II (exoglucanase)
RXN-12399	Polymer-Degradation	Polymeric Compound Degradation
RXN-12399	Xyloglucan-Degradation	Xyloglucan Degradation
RXN-12400	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12400	Degradation	Degradation/Utilization/Assimilation
RXN-12400	Glycan-Pathways	Glycan Pathways
RXN-12400	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12400	PWY-6807	xyloglucan degradation II (exoglucanase)
RXN-12400	Polymer-Degradation	Polymeric Compound Degradation
RXN-12400	Xyloglucan-Degradation	Xyloglucan Degradation
RXN-12401	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12401	Degradation	Degradation/Utilization/Assimilation
RXN-12401	Glycan-Pathways	Glycan Pathways
RXN-12401	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12401	PWY-6807	xyloglucan degradation II (exoglucanase)
RXN-12401	Polymer-Degradation	Polymeric Compound Degradation
RXN-12401	Xyloglucan-Degradation	Xyloglucan Degradation
RXN-12402	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12402	Degradation	Degradation/Utilization/Assimilation
RXN-12402	Glycan-Pathways	Glycan Pathways
RXN-12402	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12402	PWY-6807	xyloglucan degradation II (exoglucanase)
RXN-12402	Polymer-Degradation	Polymeric Compound Degradation
RXN-12402	Xyloglucan-Degradation	Xyloglucan Degradation
RXN-12404	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RXN-12404	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-12404	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12404	Macrolides-Biosynthesis	Macrolide Antibiotic Biosynthesis
RXN-12404	PWY-6808	dTDP-D-forosamine biosynthesis
RXN-12404	PWY-6973	dTDP-D-olivose, dTDP-D-oliose and dTDP-D-mycarose biosynthesis
RXN-12404	PWY-6974	dTDP-L-olivose biosynthesis
RXN-12404	PWY-6976	dTDP-L-mycarose biosynthesis
RXN-12404	PWY-6977	superpathway of erythromycin biosynthesis
RXN-12404	PWY-7104	dTDP-L-megosamine biosynthesis
RXN-12404	PWY-7110	superpathway of megalomicin A biosynthesis
RXN-12404	PWY-7438	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis
RXN-12404	PWY-7440	dTDP-&beta;-L-4-<i>epi</i>-vancosamine biosynthesis
RXN-12404	PWY-7657	dTDP-&beta;-L-digitoxose biosynthesis
RXN-12404	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12404	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-12404	dTDP-Sugar-Biosynthesis	dTDP-sugar Biosynthesis
RXN-12406	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-12406	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12406	PWY-6808	dTDP-D-forosamine biosynthesis
RXN-12406	PWY-7438	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis
RXN-12406	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12406	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-12406	dTDP-Sugar-Biosynthesis	dTDP-sugar Biosynthesis
RXN-12407	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-12407	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12407	PWY-6808	dTDP-D-forosamine biosynthesis
RXN-12407	PWY-7438	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis
RXN-12407	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12407	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-12407	dTDP-Sugar-Biosynthesis	dTDP-sugar Biosynthesis
RXN-12408	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-12408	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12408	PWY-6808	dTDP-D-forosamine biosynthesis
RXN-12408	PWY-7438	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis
RXN-12408	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12408	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-12408	dTDP-Sugar-Biosynthesis	dTDP-sugar Biosynthesis
RXN-12409	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-12409	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12409	PWY-6808	dTDP-D-forosamine biosynthesis
RXN-12409	PWY-7438	superpathway of dTDP-glucose-derived antibiotic building blocks biosynthesis
RXN-12409	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12409	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-12409	dTDP-Sugar-Biosynthesis	dTDP-sugar Biosynthesis
RXN-1241	CINNAMATE-SYN	Cinnamate Biosynthesis
RXN-1241	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
RXN-1241	PWY-5168	ferulate and sinapate biosynthesis
RXN-1241	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12412	C40-Carotenoids-Biosynthesis	C<sub>40</sub> Carotenoid Biosynthesis
RXN-12412	CAROTENOID-SYN	Carotenoid Biosynthesis
RXN-12412	Lycopene-Biosynthesis	Lycopene Biosynthesis
RXN-12412	PWY-5942	<i>trans</i>-lycopene biosynthesis I
RXN-12412	PWY-6581	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis
RXN-12412	PWY-7393	&beta;-carotene biosynthesis (engineered)
RXN-12412	PWY-7591	okenone biosynthesis
RXN-12412	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-12412	TETRATERPENOID-SYN	Tetraterpenoid Biosynthesis
RXN-12412	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
RXN-12415	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12415	Glycan-Biosynthesis	Glycan Biosynthesis
RXN-12415	Glycan-Pathways	Glycan Pathways
RXN-12415	PWY-5936	xyloglucan biosynthesis
RXN-12415	Polysaccharides-Biosynthesis	Polysaccharide Biosynthesis
RXN-12418	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12418	Glycan-Biosynthesis	Glycan Biosynthesis
RXN-12418	Glycan-Pathways	Glycan Pathways
RXN-12418	PWY-5936	xyloglucan biosynthesis
RXN-12418	Polysaccharides-Biosynthesis	Polysaccharide Biosynthesis
RXN-12419	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-12419	Glycan-Biosynthesis	Glycan Biosynthesis
RXN-12419	Glycan-Pathways	Glycan Pathways
RXN-12419	PWY-5936	xyloglucan biosynthesis
RXN-12419	Polysaccharides-Biosynthesis	Polysaccharide Biosynthesis
RXN-12421	Activation-Inactivation-Interconversion	Activation/Inactivation/Interconversion
RXN-12421	Inactivation	Inactivation
RXN-12421	PWY-7859	jasmonoyl-L-isoleucine inactivation
RXN-12422	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12422	Degradation	Degradation/Utilization/Assimilation
RXN-12422	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12422	PWY-6815	porphyran degradation
RXN-12422	Polymer-Degradation	Polymeric Compound Degradation
RXN-12423	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12423	Degradation	Degradation/Utilization/Assimilation
RXN-12423	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12423	PWY-6815	porphyran degradation
RXN-12423	Polymer-Degradation	Polymeric Compound Degradation
RXN-12424	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12424	Degradation	Degradation/Utilization/Assimilation
RXN-12424	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12424	PWY-6815	porphyran degradation
RXN-12424	Polymer-Degradation	Polymeric Compound Degradation
RXN-12426	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12426	Degradation	Degradation/Utilization/Assimilation
RXN-12426	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12426	PWY-6815	porphyran degradation
RXN-12426	Polymer-Degradation	Polymeric Compound Degradation
RXN-12427	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12427	Degradation	Degradation/Utilization/Assimilation
RXN-12427	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12427	PWY-6815	porphyran degradation
RXN-12427	Polymer-Degradation	Polymeric Compound Degradation
RXN-12428	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12428	Carrageenan-Degradation	Carrageenan Degradation
RXN-12428	Degradation	Degradation/Utilization/Assimilation
RXN-12428	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12428	PWY-6817	&lambda;-carrageenan degradation
RXN-12428	Polymer-Degradation	Polymeric Compound Degradation
RXN-12429	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12429	Degradation	Degradation/Utilization/Assimilation
RXN-12429	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12429	PWY-6815	porphyran degradation
RXN-12429	Polymer-Degradation	Polymeric Compound Degradation
RXN-12431	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12431	PWY-6818	ornithine lipid biosynthesis
RXN-12432	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
RXN-12432	PWY-6818	ornithine lipid biosynthesis
RXN-12435	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12435	Carrageenan-Degradation	Carrageenan Degradation
RXN-12435	Degradation	Degradation/Utilization/Assimilation
RXN-12435	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12435	PWY-6821	&kappa;-carrageenan degradation
RXN-12435	Polymer-Degradation	Polymeric Compound Degradation
RXN-12436	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12436	Carrageenan-Degradation	Carrageenan Degradation
RXN-12436	Degradation	Degradation/Utilization/Assimilation
RXN-12436	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12436	PWY-6821	&kappa;-carrageenan degradation
RXN-12436	Polymer-Degradation	Polymeric Compound Degradation
RXN-12439	Carbohydrates-Degradation	Carbohydrate Degradation
RXN-12439	Carrageenan-Degradation	Carrageenan Degradation
RXN-12439	Degradation	Degradation/Utilization/Assimilation
RXN-12439	POLYSACCHARIDES-DEG	Polysaccharide Degradation
RXN-12439	PWY-6821	&kappa;-carrageenan degradation
RXN-12439	Polymer-Degradation	Polymeric Compound Degradation
RXN-12440	Ascorbate-Degradation	L-Ascorbate Degradation
