id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn58506	gallate:pyrogallol antiport	gallate:pyrogallol antiport	(1) cpd00813[0] + (1) cpd01020[1] <=> (1) cpd00813[1] + (1) cpd01020[0]	-1:cpd00813:0:"Pyrogallol";-1:cpd01020:1:"Gallate";1:cpd00813:1:"Pyrogallol";1:cpd01020:0:"Gallate"	1	(1) cpd00813[0] + (1) cpd01020[1] <=> (1) cpd00813[1] + (1) cpd01020[0]	(1) Pyrogallol[0] + (1) Gallate[1] <=> (1) Pyrogallol[1] + (1) Gallate[0]	=	null	null	MetaCyc: TRANS-RXN-489|Name: gallate:pyrogallol antiport	null	cpd00813;cpd01020	OK	0	null	EQC	Primary Database
rxn58507	ADP:NAD exchange	ADP:NAD exchange	(1) cpd00003[1] + (1) cpd00008[0] + (1) cpd00009[0] <=> (1) cpd00003[0] + (1) cpd00008[1] + (1) cpd00009[1]	-1:cpd00003:1:"NAD";-1:cpd00008:0:"ADP";-1:cpd00009:0:"Phosphate";1:cpd00003:0:"NAD";1:cpd00008:1:"ADP";1:cpd00009:1:"Phosphate"	1	(1) cpd00003[1] + (1) cpd00008[0] + (1) cpd00009[0] <=> (1) cpd00003[0] + (1) cpd00008[1] + (1) cpd00009[1]	(1) NAD[1] + (1) ADP[0] + (1) Phosphate[0] <=> (1) NAD[0] + (1) ADP[1] + (1) Phosphate[1]	=	null	null	MetaCyc: TRANS-RXN-471|Name: ADP:NAD exchange	null	cpd00003;cpd00008;cpd00009	OK	0	null	EQC	Primary Database
rxn58508			(1) cpd00001[0] + (1) cpd23665[0] <=> (1) cpd00009[0] + (1) cpd00013[0] + (1) cpd46126[0]	-1:cpd00001:0:"H2O";-1:cpd23665:0:"1-amino-2-phosphorylethylphosphonate";1:cpd00009:0:"Phosphate";1:cpd00013:0:"NH3";1:cpd00067:0:"H+";1:cpd46126:0:"hydrogen acetylphosphonate"	0	(1) cpd00001[0] + (1) cpd23665[0] <=> (1) cpd00009[0] + (1) cpd00013[0] + (1) cpd00067[0] + (1) cpd46126[0]	(1) H2O[0] + (1) 1-amino-2-phosphorylethylphosphonate[0] <=> (1) Phosphate[0] + (1) NH3[0] + (1) H+[0] + (1) hydrogen acetylphosphonate[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); PWY-6682 (dehydrophos biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-21176	null	cpd00001;cpd00009;cpd00013;cpd00067;cpd23665;cpd46126	OK	0	null	HB|EQP	Primary Database
rxn58509			(1) cpd00007[0] + (1) cpd03851[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd40778[0]	-1:cpd00007:0:"O2";-1:cpd03851:0:"Eicosapentaenoic acid";-1:cpd21035:0:"Reduced flavin";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd11630:0:"Flavin";1:cpd40778:0:"(17S,18R)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate"	0	(1) cpd00007[0] + (1) cpd03851[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd11630[0] + (1) cpd40778[0]	(1) O2[0] + (1) Eicosapentaenoic acid[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (1) H+[0] + (1) Flavin[0] + (1) (17S,18R)-epoxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate[0]	?	null	null	MetaCyc: RXN66-666	null	cpd00001;cpd00007;cpd00067;cpd03851;cpd11630;cpd21035;cpd40778	OK	0	null	HB|EQP	Primary Database
rxn58510			(1) cpd37222[0] <=> (1) cpd37222[1]	-1:cpd37222:0:"Medium-chain-fatty-acids";1:cpd37222:1:"Medium-chain-fatty-acids"	1	(1) cpd37222[0] <=> (1) cpd37222[1]	(1) Medium-chain-fatty-acids[0] <=> (1) Medium-chain-fatty-acids[1]	?	null	null	MetaCyc: RXN0-7241	null	cpd37222	OK	0	null	EQP	Primary Database
rxn58511			(2) cpd00861[0] + (1) cpd47364[0] <=> (2) cpd00014[0] + (1) cpd47460[0]	-2:cpd00861:0:"UDP-N-acetyl-D-mannosamine";-1:cpd47364:0:"beta-D-ManNAc-(1->3)-beta-D-ManNAc-(1->4)-beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und";2:cpd00014:0:"UDP";2:cpd00067:0:"H+";1:cpd47460:0:"[beta-D-ManNAc-(1->3)-beta-D-ManNAc-(1->4)]nbeta-D-ManNAc-(1->3)-beta-D-ManNAc-(1->4)-beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und"	0	(2) cpd00861[0] + (1) cpd47364[0] <=> (2) cpd00014[0] + (2) cpd00067[0] + (1) cpd47460[0]	(2) UDP-N-acetyl-D-mannosamine[0] + (1) beta-D-ManNAc-(1->3)-beta-D-ManNAc-(1->4)-beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und[0] <=> (2) UDP[0] + (2) H+[0] + (1) [beta-D-ManNAc-(1->3)-beta-D-ManNAc-(1->4)]nbeta-D-ManNAc-(1->3)-beta-D-ManNAc-(1->4)-beta-D-ManNAc-(1->4)-alpha-D-GlcNAc-PP-Und[0]	?	null	MetaCyc: Biosynthesis (); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Cell-Structure-Biosynthesis (Cell Structure Biosynthesis); Glycan-Biosynthesis (Glycan Biosynthesis); Glycan-Pathways (Glycan Pathways); Lipopolysaccharide-Biosynthesis (Lipopolysaccharide Biosynthesis); O-Antigen-Biosynthesis (<i>O</i>-Antigen Biosynthesis); PWY-8204 (Salmonella enterica serotype O:54 O antigen biosynthesis); Polysaccharides-Biosynthesis (Polysaccharide Biosynthesis)	MetaCyc: RXN-22042	null	cpd00014;cpd00067;cpd00861;cpd47364;cpd47460	MI:C:1/H:9/R:1|CI:6	0	null	EQP	Primary Database
rxn58512			(1) cpd27530[0] <=> (1) cpd27530[1]	-1:cpd27530:0:"Monocarboxylates";1:cpd27530:1:"Monocarboxylates"	1	(1) cpd27530[0] <=> (1) cpd27530[1]	(1) Monocarboxylates[0] <=> (1) Monocarboxylates[1]	?	null	null	MetaCyc: RXN0-7207	null	cpd27530	OK	0	null	EQP	Primary Database
rxn58513			(1) cpd48805[0] <=> (1) cpd27896[0] + (1) cpd47113[0]	-1:cpd48805:0:"leinamycin biosynthesis intermediate 5";2:cpd00067:0:"H+";1:cpd27896:0:"Polyketide-ACP-Proteins";1:cpd47113:0:"leinamycin E"	0	(1) cpd48805[0] <=> (2) cpd00067[0] + (1) cpd27896[0] + (1) cpd47113[0]	(1) leinamycin biosynthesis intermediate 5[0] <=> (2) H+[0] + (1) Polyketide-ACP-Proteins[0] + (1) leinamycin E[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8343 (leinamycin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-22916	null	cpd00067;cpd27896;cpd47113;cpd48805	OK	0	null	HB|EQP	Primary Database
rxn58514			(1) cpd00001[0] + (1) cpd22290[0] + (1) cpd37447[0] <=> (1) cpd26978[0] + (1) cpd39198[0]	-1:cpd00001:0:"H2O";-1:cpd22290:0:"Acceptor";-1:cpd37447:0:"5alpha-androst-1-ene-3,17-dione";1:cpd26978:0:"Donor-H2";1:cpd39198:0:"5alpha-androstan-1,3,17-trione"	0	(1) cpd00001[0] + (1) cpd22290[0] + (1) cpd37447[0] <=> (1) cpd26978[0] + (1) cpd39198[0]	(1) H2O[0] + (1) Acceptor[0] + (1) 5alpha-androst-1-ene-3,17-dione[0] <=> (1) Donor-H2[0] + (1) 5alpha-androstan-1,3,17-trione[0]	?	null	null	MetaCyc: RXN-21494	null	cpd00001;cpd22290;cpd26978;cpd37447;cpd39198	CPDFORMERROR	0	null	EQP	Primary Database
rxn58515			(2) cpd00017[0] + (1) cpd27501[0] + (1) cpd28083[0] <=> (1) cpd00019[0] + (1) cpd00060[0] + (1) cpd03091[0] + (1) cpd27758[0] + (1) cpd44320[0]	-2:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd27501:0:"Menaquinones";-1:cpd28083:0:"Reduced-flavodoxins";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd00060:0:"L-Methionine";1:cpd03091:0:"5'-Deoxyadenosine";1:cpd27758:0:"Oxidized-flavodoxins";1:cpd44320:0:"a 7-methylmenaquinone"	0	(2) cpd00017[0] + (1) cpd27501[0] + (1) cpd28083[0] <=> (1) cpd00019[0] + (1) cpd00060[0] + (1) cpd03091[0] + (1) cpd27758[0] + (1) cpd44320[0]	(2) S-Adenosyl-L-methionine[0] + (1) Menaquinones[0] + (1) Reduced-flavodoxins[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) L-Methionine[0] + (1) 5'-Deoxyadenosine[0] + (1) Oxidized-flavodoxins[0] + (1) a 7-methylmenaquinone[0]	?	null	MetaCyc: Biosynthesis (); Carriers-Biosynthesis (); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Electron-Carrier-Biosynthesis (); PWY-8364 (7,8-dimethylmenaquinone biosynthesis); Quinone-Biosynthesis (Quinol and Quinone Biosynthesis)	MetaCyc: RXN-23116	null	cpd00017;cpd00019;cpd00060;cpd03091;cpd27501;cpd27758;cpd28083;cpd44320	CI:-2	0	null	HB|EQP	Primary Database
rxn58516			(1) cpd45580[0] <=> (1) cpd45580[1]	-1:cpd45580:0:"a short-chain fatty alcohol";1:cpd45580:1:"a short-chain fatty alcohol"	1	(1) cpd45580[0] <=> (1) cpd45580[1]	(1) a short-chain fatty alcohol[0] <=> (1) a short-chain fatty alcohol[1]	?	null	null	MetaCyc: TRANS-RXN0-607	null	cpd45580	OK	0	null	EQP	Primary Database
rxn58517			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd28189[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd28189[1]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd28189:0:"Sphingomyelins";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd28189:1:"Sphingomyelins"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd28189[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd28189[1]	(1) H2O[0] + (1) ATP[0] + (1) Sphingomyelins[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Sphingomyelins[1]	>	null	null	MetaCyc: RXN-22395	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd28189	OK	0	null	EQP	Primary Database
rxn58518			(1) cpd26941[0] <=> (2) cpd00009[0]	-1:cpd26941:0:"Deoxy-Ribonucleoside-Triphosphates";2:cpd00009:0:"Phosphate"	0	(1) cpd26941[0] <=> (2) cpd00009[0]	(1) Deoxy-Ribonucleoside-Triphosphates[0] <=> (2) Phosphate[0]	?	null	null	MetaCyc: RXN-20927	null	cpd00009;cpd26941	MI:C:-5/H:-7/O:-4/P:-1/R:-1|CI:-1	0	null	EQP	Primary Database
rxn58519			(1) cpd27990[0] + (1) cpd37068[0] <=> (1) cpd27355[0] + (1) cpd45360[0]	-1:cpd27990:0:"Proteins-L-Threonines";-1:cpd37068:0:"S-ubiquitinyl-UCP-E2-L-cysteine";1:cpd27355:0:"L-Cysteine-Desulfurases";1:cpd45360:0:"a [protein]-3-<i>O</i>-ubiquitinyl-L-threonine"	0	(1) cpd27990[0] + (1) cpd37068[0] <=> (1) cpd27355[0] + (1) cpd45360[0]	(1) Proteins-L-Threonines[0] + (1) S-ubiquitinyl-UCP-E2-L-cysteine[0] <=> (1) L-Cysteine-Desulfurases[0] + (1) a [protein]-3-<i>O</i>-ubiquitinyl-L-threonine[0]	?	null	null	MetaCyc: RXN-19962	null	cpd27355;cpd27990;cpd37068;cpd45360	OK	0	null	HB|EQP	Primary Database
rxn58520			(1) cpd04506[1] <=> (1) cpd04506[0]	-1:cpd04506:1:"Methylarsonite";1:cpd04506:0:"Methylarsonite"	1	(1) cpd04506[1] <=> (1) cpd04506[0]	(1) Methylarsonite[1] <=> (1) Methylarsonite[0]	?	null	null	MetaCyc: RXN-22378; RXN-22386	null	cpd04506	OK	0	null	EQC	Primary Database
rxn58521			(1) cpd46555[0] <=> (1) cpd46555[1]	-1:cpd46555:0:"(4-aminophenyl)arsonous acid";1:cpd46555:1:"(4-aminophenyl)arsonous acid"	1	(1) cpd46555[0] <=> (1) cpd46555[1]	(1) (4-aminophenyl)arsonous acid[0] <=> (1) (4-aminophenyl)arsonous acid[1]	?	null	MetaCyc: Arsenic-Detoxification (); Detoxification (Detoxification); PWY-8262 (roxarsone (and nitarsone) degradation III); PWY-8265 (roxarsone (and nitarsone) degradation IV); Roxarsone-Degradation ()	MetaCyc: RXN-22357	null	cpd46555	OK	0	null	EQC	Primary Database
rxn58522			(1) cpd00001[0] + (1) cpd39198[0] <=> (1) cpd48359[0]	-1:cpd00001:0:"H2O";-1:cpd39198:0:"5alpha-androstan-1,3,17-trione";1:cpd48359:0:"1,17-dioxo-2,3-seco-androstan-3-oate"	0	(1) cpd00001[0] + (1) cpd39198[0] <=> (1) cpd48359[0]	(1) H2O[0] + (1) 5alpha-androstan-1,3,17-trione[0] <=> (1) 1,17-dioxo-2,3-seco-androstan-3-oate[0]	?	null	MetaCyc: Androstenedione-Degradation (); Cholesterol-Degradation (Cholesterol Degradation); Degradation (Degradation/Utilization/Assimilation); Fatty-Acid-and-Lipid-Degradation (Fatty Acid and Lipid Degradation); PWY-8152 (androstenedione degradation II (anaerobic)); PWY-8154 (superpathway of cholesterol degradation III (oxidase)); Steroids-Degradation (Steroid Degradation); Super-Pathways ()	MetaCyc: RXN-21466	null	cpd00001;cpd39198;cpd48359	OK	0	null	HB|EQP	Primary Database
rxn58523			(1) cpd00001[0] + (1) cpd25419[0] <=> (1) cpd00029[0] + (1) cpd32214[0]	-1:cpd00001:0:"H2O";-1:cpd25419:0:"2-hydroxy-6-oxohepta-2,4-dienoate";1:cpd00029:0:"Acetate";1:cpd00067:0:"H+";1:cpd32214:0:"(2Z)-2-hydroxypenta-2,4-dienoate"	0	(1) cpd00001[0] + (1) cpd25419[0] => (1) cpd00029[0] + (1) cpd00067[0] + (1) cpd32214[0]	(1) H2O[0] + (1) 2-hydroxy-6-oxohepta-2,4-dienoate[0] => (1) Acetate[0] + (1) H+[0] + (1) (2Z)-2-hydroxypenta-2,4-dienoate[0]	>	null	MetaCyc: AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Degradation (Degradation/Utilization/Assimilation); Nitro-Toluene-Degradation (Nitrotoluene Degradation); Nitroaromatic-Degradation (Nitroaromatic Compound Degradation); PWY-5179 (toluene degradation V (aerobic) (via toluene-cis-diol)); PWY-5180 (toluene degradation I (aerobic) (via o-cresol)); PWY-5641 (2-nitrotoluene degradation); PWY-6954 (superpathway of aromatic compound degradation via 2-hydroxypentadienoate); Super-Pathways (); TOLUENE-DEG (Toluene Degradation); TOLUENE-DEG-2-OH-PWY (toluene degradation to 2-hydroxypentadienoate I (via o-cresol)); TOLUENE-DEG-DIOL-PWY (toluene degradation to 2-hydroxypentadienoate (via toluene-cis-diol))	MetaCyc: 2-OH-6-OXOHEPTA-2-4-DIENOATE-HYDR-RXN	null	cpd00001;cpd00029;cpd00067;cpd25419;cpd32214	OK	0	null	EQP	Primary Database
rxn58524			(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd46641[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd46641[1]	-1:cpd00001:0:"H2O";-1:cpd00002:0:"ATP";-1:cpd46641:0:"arsenic-phytochelatin 3";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd46641:1:"arsenic-phytochelatin 3"	1	(1) cpd00001[0] + (1) cpd00002[0] + (1) cpd46641[0] => (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd46641[1]	(1) H2O[0] + (1) ATP[0] + (1) arsenic-phytochelatin 3[0] => (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) arsenic-phytochelatin 3[1]	>	null	MetaCyc: Arsenic-Detoxification (); Detoxification (Detoxification); PWY-8259 (arsenic detoxification (plants))	MetaCyc: RXN-22341	null	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd46641	OK	0	null	EQP	Primary Database
rxn58525			(1) cpd00003[0] + (1) cpd46425[0] <=> (1) cpd00004[0] + (1) cpd46429[0]	-1:cpd00003:0:"NAD";-1:cpd46425:0:"11beta-hydroxydihydrotestosterone";1:cpd00004:0:"NADH";2:cpd00067:0:"H+";1:cpd46429:0:"11beta-hydroxy-5alpha-androstanedione"	0	(1) cpd00003[0] + (1) cpd46425[0] <=> (1) cpd00004[0] + (2) cpd00067[0] + (1) cpd46429[0]	(1) NAD[0] + (1) 11beta-hydroxydihydrotestosterone[0] <=> (1) NADH[0] + (2) H+[0] + (1) 11beta-hydroxy-5alpha-androstanedione[0]	=	null	null	MetaCyc: RXN-22022	null	cpd00003;cpd00004;cpd00067;cpd46425;cpd46429	OK	0	null	EQP|HB	Primary Database
rxn58526			(1) cpd00002[0] + (1) cpd00023[0] + (1) cpd36907[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd45337[0]	-1:cpd00002:0:"ATP";-1:cpd00023:0:"L-Glutamate";-1:cpd36907:0:"Protein-alpha-L-Glutamates";1:cpd00008:0:"ADP";1:cpd00009:0:"Phosphate";1:cpd00067:0:"H+";1:cpd45337:0:"a  [tubulin]-(gamma-(poly-alpha-L-glutamyl)-L-glutamyl)-L-glutamate"	0	(1) cpd00002[0] + (1) cpd00023[0] + (1) cpd36907[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd45337[0]	(1) ATP[0] + (1) L-Glutamate[0] + (1) Protein-alpha-L-Glutamates[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) a  [tubulin]-(gamma-(poly-alpha-L-glutamyl)-L-glutamyl)-L-glutamate[0]	?	null	null	MetaCyc: RXN-20883	null	cpd00002;cpd00008;cpd00009;cpd00023;cpd00067;cpd36907;cpd45337	MI:C:10/H:12/N:2/O:6/R:1|CI:-1	0	null	EQP	Primary Database
rxn58527			(1) cpd00007[0] + (4) cpd06574[0] <=> (2) cpd00001[0] + (2) cpd04828[0]	-1:cpd00007:0:"O2";-4:cpd06574:0:"Hemigossypol";2:cpd00001:0:"H2O";2:cpd04828:0:"Gossypol"	0	(1) cpd00007[0] + (4) cpd06574[0] => (2) cpd00001[0] + (2) cpd04828[0]	(1) O2[0] + (4) Hemigossypol[0] => (2) H2O[0] + (2) Gossypol[0]	>	null	MetaCyc: Biosynthesis (); PWY-5773 (gossypol biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SESQUITERPENOID-SYN (Sesquiterpenoid Biosynthesis); Terpenoid-Biosynthesis (Terpenoid Biosynthesis)	MetaCyc: RXN-9048	null	cpd00001;cpd00007;cpd04828;cpd06574	OK	0	null	EQC	Primary Database
rxn58528			(1) cpd47809[0] <=> (1) cpd47813[0]	-1:cpd47809:0:"<i>aldehydo</i>-<i>N</i>-glycolylneuraminate";1:cpd47813:0:"N-glycolyl-beta-neuraminate"	0	(1) cpd47809[0] <=> (1) cpd47813[0]	(1) <i>aldehydo</i>-<i>N</i>-glycolylneuraminate[0] <=> (1) N-glycolyl-beta-neuraminate[0]	=	null	null	MetaCyc: RXN-22512	null	cpd47809;cpd47813	OK	0	null	EQP	Primary Database
rxn58530			(2) cpd00042[0] + (1) cpd45937[0] <=> (1) cpd00001[0] + (1) cpd48203[0]	-2:cpd00042:0:"GSH";-1:cpd45937:0:"(7<i>S</i>,17<i>S</i>)-HHpDHA";1:cpd00001:0:"H2O";1:cpd48203:0:"resolvin D5"	0	(2) cpd00042[0] + (1) cpd45937[0] <= (1) cpd00001[0] + (1) cpd48203[0]	(2) GSH[0] + (1) (7<i>S</i>,17<i>S</i>)-HHpDHA[0] <= (1) H2O[0] + (1) resolvin D5[0]	<	null	null	MetaCyc: RXN-23028	null	cpd00001;cpd00042;cpd45937;cpd48203	MI:C:-20/H:-26/N:-6/O:-12/S:-2|CI:6	0	null	EQP	Primary Database
rxn58531			(2) cpd00007[0] + (2) cpd00024[0] + (1) cpd44702[0] <=> (2) cpd00001[0] + (3) cpd00011[0] + (2) cpd00036[0] + (1) cpd44786[0]	-2:cpd00007:0:"O2";-2:cpd00024:0:"2-Oxoglutarate";-1:cpd44702:0:"a (3<i>R</i>)-3-[(carboxylmethyl)amino]fatty acid";2:cpd00001:0:"H2O";3:cpd00011:0:"CO2";2:cpd00036:0:"Succinate";1:cpd44786:0:"a (3<i>R</i>)-3-isocyanyl-fatty acid"	0	(2) cpd00007[0] + (2) cpd00024[0] + (1) cpd44702[0] <=> (2) cpd00001[0] + (3) cpd00011[0] + (2) cpd00036[0] + (1) cpd44786[0]	(2) O2[0] + (2) 2-Oxoglutarate[0] + (1) a (3<i>R</i>)-3-[(carboxylmethyl)amino]fatty acid[0] <=> (2) H2O[0] + (3) CO2[0] + (2) Succinate[0] + (1) a (3<i>R</i>)-3-isocyanyl-fatty acid[0]	?	null	null	MetaCyc: RXN-22675	null	cpd00001;cpd00007;cpd00011;cpd00024;cpd00036;cpd44702;cpd44786	OK	0	null	EQP|HB	Primary Database
rxn58532			(1) cpd00007[0] + (1) cpd21035[0] + (1) cpd39423[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd39524[0]	-1:cpd00007:0:"O2";-1:cpd21035:0:"Reduced flavin";-1:cpd39423:0:"N-geranyl-L-glutamate";1:cpd00001:0:"H2O";1:cpd00067:0:"H+";1:cpd11630:0:"Flavin";1:cpd39524:0:"N-(8'-hydroxygeranyl)-L-glutamate"	0	(1) cpd00007[0] + (1) cpd21035[0] + (1) cpd39423[0] <=> (1) cpd00001[0] + (1) cpd00067[0] + (1) cpd11630[0] + (1) cpd39524[0]	(1) O2[0] + (1) Reduced flavin[0] + (1) N-geranyl-L-glutamate[0] <=> (1) H2O[0] + (1) H+[0] + (1) Flavin[0] + (1) N-(8'-hydroxygeranyl)-L-glutamate[0]	?	null	MetaCyc: Biosynthesis (); PWY-8083 (domoic acid biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-20902	null	cpd00001;cpd00007;cpd00067;cpd11630;cpd21035;cpd39423;cpd39524	OK	0	null	HB|EQP	Primary Database
rxn58533			(1) cpd00082[1] + (1) cpd29533[0] <=> (1) cpd27934[0] + (1) cpd36209[0]	-1:cpd00067:0:"H+";-1:cpd00082:1:"D-Fructose";-1:cpd29533:0:"PTSH-PHOSPHORYLATED";1:cpd27934:0:"Protein-Histidines";1:cpd36209:0:"CPD-15709"	1	(1) cpd00067[0] + (1) cpd00082[1] + (1) cpd29533[0] <=> (1) cpd27934[0] + (1) cpd36209[0]	(1) H+[0] + (1) D-Fructose[1] + (1) PTSH-PHOSPHORYLATED[0] <=> (1) Protein-Histidines[0] + (1) CPD-15709[0]	?	null	null	MetaCyc: TRANS-RXN-485	null	cpd00067;cpd00082;cpd27934;cpd29533;cpd36209	OK	0	null	EQP|HB	Primary Database
rxn58534	sucrose 3-lauroyl-4-isovaleroyl-3'-isobutyryltransferase	sucrose 3-lauroyl-4-isovaleroyl-3'-isobutyryltransferase	(1) cpd00481[0] + (1) cpd32830[0] <=> (1) cpd00010[0] + (1) cpd34118[0]	-1:cpd00481:0:"Isobutyryl-CoA";-1:cpd32830:0:"sucrose-3-lauroyl-4-isovalerate";1:cpd00010:0:"CoA";1:cpd34118:0:"sucrose 3-lauroyl-4-isovaleroyl-3'-isobutyrate"	0	(1) cpd00481[0] + (1) cpd32830[0] <=> (1) cpd00010[0] + (1) cpd34118[0]	(1) Isobutyryl-CoA[0] + (1) sucrose-3-lauroyl-4-isovalerate[0] <=> (1) CoA[0] + (1) sucrose 3-lauroyl-4-isovaleroyl-3'-isobutyrate[0]	=	null	MetaCyc: ACYLSUGAR-BIOSYNTHESIS (); Biosynthesis (); Metabolic-Clusters (Metabolic Clusters); PWY18C3-10 (triacylsucrose biosynthesis (Solanum)); PWY18C3-12 (superpathway of acylsucrose biosynthesis (cultivated tomato)); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SUGAR-DERIVS (Sugar Derivative Biosynthesis); Super-Pathways ()	MetaCyc: RXN18C3-49|Name: sucrose 3-lauroyl-4-isovaleroyl-3'-isobutyryltransferase	null	cpd00010;cpd00481;cpd32830;cpd34118	OK	0	null	EQC	Primary Database
rxn58535	D-alanine dehydrogenase	D-alanine dehydrogenase	(1) cpd00001[0] + (1) cpd00117[0] + (1) cpd27012[1] <=> (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd27011[1]	-1:cpd00001:0:"H2O";-1:cpd00117:0:"D-Alanine";-1:cpd27012:1:"ETR-Quinones";1:cpd00013:0:"NH3";1:cpd00020:0:"Pyruvate";1:cpd27011:1:"ETR-Quinols"	1	(1) cpd00001[0] + (1) cpd00117[0] + (1) cpd27012[1] <=> (1) cpd00013[0] + (1) cpd00020[0] + (1) cpd27011[1]	(1) H2O[0] + (1) D-Alanine[0] + (1) ETR-Quinones[1] <=> (1) NH3[0] + (1) Pyruvate[0] + (1) ETR-Quinols[1]	?	null	MetaCyc: ALADEG-PWY (L-alanine degradation I); ALANINE-DEG (L-alanine Degradation); Amino-Acid-Degradation (Amino Acid Degradation); Degradation (Degradation/Utilization/Assimilation); Proteinogenic-Amino-Acids-Degradation (Proteinogenic Amino Acid Degradation)	MetaCyc: DALADEHYDROG-RXN	null	cpd00001;cpd00013;cpd00020;cpd00117;cpd27011;cpd27012	OK	0	null	EQP	Primary Database
rxn58536			(1) cpd00001[0] + (1) cpd45677[0] <=> (1) cpd00013[0] + (1) cpd00434[0]	-1:cpd00001:0:"H2O";-1:cpd45677:0:"4-iminobutan-1-amine";1:cpd00013:0:"NH3";1:cpd00434:0:"4-Aminobutanal"	0	(1) cpd00001[0] + (1) cpd45677[0] <= (1) cpd00013[0] + (1) cpd00434[0]	(1) H2O[0] + (1) 4-iminobutan-1-amine[0] <= (1) NH3[0] + (1) 4-Aminobutanal[0]	<	null	null	MetaCyc: RXN-21436	null	cpd00001;cpd00013;cpd00434;cpd45677	OK	0	null	EQP	Primary Database
rxn58537			(1) cpd04548[0] + (1) cpd27012[1] <=> (1) cpd00540[0] + (1) cpd27011[1]	-1:cpd04548:0:"Betaine aldehyde hydrate";-1:cpd27012:1:"ETR-Quinones";1:cpd00067:0:"H+";1:cpd00540:0:"BET";1:cpd27011:1:"ETR-Quinols"	1	(1) cpd04548[0] + (1) cpd27012[1] <=> (1) cpd00067[0] + (1) cpd00540[0] + (1) cpd27011[1]	(1) Betaine aldehyde hydrate[0] + (1) ETR-Quinones[1] <=> (1) H+[0] + (1) BET[0] + (1) ETR-Quinols[1]	?	null	null	MetaCyc: RXN0-7231	null	cpd00067;cpd00540;cpd04548;cpd27011;cpd27012	OK	0	null	EQP	Primary Database
