id	name	abbreviation	direction	thermoReversibility	status	defaultProtons	equation
rxn06447	L-Threonine:tRNA(Thr) ligase (AMP-forming)	THRTRS	=	>	OK	0	(1) cpd00002[c] + (1) cpd00161[c] + (1) cpd11922[c] <=> (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd12229[c]
rxn06448	L-Tryptophan -tRNA(Trp) ligase (AMP-forming)	TRPTRS	=	>	OK	0	(1) cpd00002[c] + (1) cpd00065[c] + (1) cpd00067[c] + (1) cpd11923[c] <=> (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd12336[c]
rxn06449	L-Valine:tRNAVal ligase (AMP-forming)	VALTRS	=	>	OK	0	(1) cpd00002[c] + (1) cpd00067[c] + (1) cpd00156[c] + (1) cpd11924[c] <=> (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd12133[c]
rxn06450	rxn06450	rxn06450	=	=	MI:N-1/R-1|CI:2	0	(1) cpd01170[c] + (1) cpd11609[c] <=> (2) cpd00067[c] + (1) cpd03223[c] + (1) cpd11610[c]
rxn06451	(3Z)-phytochromobilin:ferredoxin oxidoreductase	(3Z)-phytochromobilin:ferredoxin oxidoreductase	=	=	OK	0	(1) cpd03509[c] + (1) cpd11621[c] <=> (2) cpd00067[c] + (1) cpd00389[c] + (1) cpd11620[c]
rxn06452	UDPgalactose:galactogen beta-1,6-D-galactosyltransferase	UDPgalactose:galactogen beta-1,6-D-galactosyltransferase	=	=	OK	0	(1) cpd00043[c] + (1) cpd11936[c] <=> (1) cpd00014[c] + (1) cpd12451[c]
rxn06453	UDP-alpha-D-glucose:glycogenin alpha-D-glucosyltransferase	UDP-alpha-D-glucose:glycogenin alpha-D-glucosyltransferase	=	=	OK	0	(1) cpd00026[c] + (1) cpd11937[c] <=> (1) cpd00014[c] + (1) cpd12161[c]
rxn06454	rxn06454	rxn06454	=	=	MI:O-2	0	(1) cpd00007[c] + (1) cpd11940[c] <=> (1) cpd12770[c]
rxn06455	Hemoglobin:oxygen oxidoreductase (alpha-methylene-oxydizing,	hydroxylating)	=	=	MI:O4/C34/N4/Fe1|CI:2|HI:-37	0	(3) cpd00007[c] + (1) cpd00982[c] + (1) cpd11940[c] <=> (3) cpd00001[c] + (1) cpd00015[c] + (1) cpd00204[c] + (1) cpd00389[c] + (1) cpd10516[c] + (1) cpd12850[c]
rxn06456	rxn06456	rxn06456	=	=	MI:C34/Fe1/N4/O4|CI:-2|HI:-30	0	(1) cpd11940[c] <=> (1) cpd00028[c] + (1) cpd12850[c]
rxn06457	2-Quinolinecarboxylic acid:acceptor 4-oxidoreductase (hydroxylating)	2-Quinolinecarboxylic acid:acceptor 4-oxidoreductase (hydroxylating)	=	=	MI:N-1/R-1|CI:-1|HI:3	0	(1) cpd00001[c] + (1) cpd03766[c] + (1) cpd11609[c] <=> (1) cpd01182[c] + (1) cpd11610[c]
rxn06458	diphosphate:purine nucleoside phosphotransferase	diphosphate:purine nucleoside phosphotransferase	=	=	OK	0	(1) cpd00012[c] + (1) cpd01197[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd12701[c]
rxn06459	5,10-Methylenetetrahydrofolate:tRNA-UpsiC	(uracil-5-)-methyltransferase	=	=	OK	0	(1) cpd00125[c] + (1) cpd00982[c] + (1) cpd11948[c] <=> (1) cpd00015[c] + (1) cpd00087[c] + (1) cpd11947[c]
rxn06460	Poly(beta-D-1,4-mannuronide) lyase	Poly(beta-D-1,4-mannuronide) lyase	=	=	MI:C12/O12|CI:-2|HI:-14	0	(1) cpd11949[c] <=> (1) cpd12721[c]
rxn06461	1,4-Lactone hydroxyacylhydrolase	1,4-Lactone hydroxyacylhydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd01222[c] <=> (1) cpd00067[c] + (1) cpd11988[c]
rxn06462	Actinomycin lactonohydrolase	Actinomycin lactonohydrolase	=	=	MI:O-1|HI:2	0	(1) cpd00001[c] + (1) cpd11950[c] <=> (1) cpd12349[c]
rxn06463	11beta,21-Dihydroxy-3,20-oxo-5beta-pregnan-18-al:(acceptor)	delta4-oxidoreductase	=	=	MI:N-1/R-1|HI:2	0	(1) cpd03254[c] + (1) cpd11609[c] <=> (1) cpd01228[c] + (1) cpd11610[c]
rxn06464	rxn06464	rxn06464	=	=	MI:N-1/R-1|HI:2	0	(1) cpd01243[c] + (1) cpd11609[c] <=> (1) cpd03037[c] + (1) cpd11610[c]
rxn06465	rxn06465	rxn06465	=	>	OK	0	(1) cpd00017[c] + (1) cpd01243[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd14517[c]
rxn06466	L-Thyroxine iodohydrolase (reducing)	L-Thyroxine iodohydrolase (reducing)	=	=	MI:N1/R1|HI:-2	0	(1) cpd01259[c] + (1) cpd11610[c] <=> (1) cpd00067[c] + (1) cpd00534[c] + (1) cpd01621[c] + (1) cpd11609[c]
rxn06467	Stipitatonate carboxy-lyase (decyclizing)	Stipitatonate carboxy-lyase (decyclizing)	=	>	MI:O1|CI:-1|HI:-1	0	(1) cpd01411[c] <=> (1) cpd00011[c] + (1) cpd01276[c]
rxn06468	Protoaphin-aglucone hydro-lyase (cyclizing)	Protoaphin-aglucone hydro-lyase (cyclizing)	=	=	OK	0	(1) cpd00067[c] + (1) cpd12211[c] <=> (1) cpd00001[c] + (1) cpd01282[c]
rxn06469	beta-Lactamhydrolase	beta-Lactamhydrolase	=	=	MI:O-1|HI:2	0	(1) cpd00001[c] + (1) cpd11962[c] <=> (1) cpd12395[c]
rxn06470	ATP:tau-protein O-phosphotransferase	ATP:tau-protein O-phosphotransferase	=	=	MI:O-3/P-1|CI:1	0	(1) cpd00002[c] + (1) cpd11963[c] <=> (1) cpd00008[c] + (1) cpd12263[c]
rxn06471	3-Oxosteroid:(acceptor) delta1-oxidoreductase	3-Oxosteroid:(acceptor) delta1-oxidoreductase	=	=	MI:N-1/R-1|HI:2	0	(1) cpd01291[c] + (1) cpd11609[c] <=> (1) cpd01884[c] + (1) cpd11610[c]
rxn06472	(5-L-Glutamyl)-L-amino-acid 5-glutamyltransferase (cyclizing)	(5-L-Glutamyl)-L-amino-acid 5-glutamyltransferase (cyclizing)	=	>	OK	0	(1) cpd12381[c] <=> (1) cpd01293[c] + (1) cpd11623[c]
rxn06473	ATP:acylglycerol 3-phosphotransferase	ATP:acylglycerol 3-phosphotransferase	=	=	MI:C4/O4/R1|HI:-7	0	(1) cpd00002[c] + (1) cpd14497[c] <=> (1) cpd00008[c] + (1) cpd00517[c]
rxn06474	Acyl-CoA:2-acylglycerol O-acyltransferase	Acyl-CoA:2-acylglycerol O-acyltransferase	=	>	OK	0	(1) cpd01297[c] + (1) cpd11611[c] <=> (1) cpd00010[c] + (1) cpd11423[c]
rxn06475	2,3-Dehydroacyl-CoA:2-acylglycerol O-acyltransferase	2,3-Dehydroacyl-CoA:2-acylglycerol O-acyltransferase	=	>	MI:C-2|HI:2	0	(1) cpd01297[c] + (1) cpd11707[c] <=> (1) cpd00010[c] + (1) cpd11423[c]
rxn06476	acetyl-CoA:2-arylethylamine N-acetyltransferase	acetyl-CoA:2-arylethylamine N-acetyltransferase	=	>	OK	0	(1) cpd00022[c] + (1) cpd14481[c] <=> (1) cpd00010[c] + (1) cpd14482[c]
rxn06477	rxn06477	rxn06477	=	=	MI:C-3|HI:6	0	(1) cpd01306[c] <=> (1) cpd03221[c]
rxn06478	Acetyl-CoA:gentamicin-C N3'-acetyltransferase	Acetyl-CoA:gentamicin-C N3'-acetyltransferase	=	>	OK	0	(1) cpd00022[c] + (1) cpd11974[c] <=> (1) cpd00010[c] + (1) cpd12286[c]
rxn06479	GDPmannose:heteroglycan 2-(or 3-)-alpha-D-mannosyltransferase	GDPmannose:heteroglycan 2-(or 3-)-alpha-D-mannosyltransferase	=	=	MI:C-6/O-5|HI:10	0	(1) cpd00083[c] + (1) cpd11975[c] <=> (1) cpd00031[c] + (1) cpd12462[c]
rxn06480	GDPmannose:heteroglycan 2-(or 3-)-alpha-D-mannosyltransferase	GDPmannose:heteroglycan 2-(or 3-)-alpha-D-mannosyltransferase	=	=	MI:C-6/O-5|HI:10	0	(1) cpd00083[c] + (1) cpd11975[c] <=> (1) cpd00031[c] + (1) cpd12463[c]
rxn06481	L-lysyl-tRNA:phosphatidylglycerol 3-O-lysyltransferase	L-lysyl-tRNA:phosphatidylglycerol 3-O-lysyltransferase	=	=	MI:C15/O15/R2/P2|CI:-2|HI:-22	0	(1) cpd01326[c] + (1) cpd11652[c] <=> (1) cpd11615[c] + (1) cpd12556[c]
rxn06482	Pregnenolone,hydrogen-donor:oxygen oxidoreductase	(17-alpha-hydroxylating)	=	=	MI:N1/R1|HI:-2	0	(1) cpd00007[c] + (1) cpd01342[c] + (1) cpd11610[c] <=> (1) cpd00001[c] + (1) cpd03058[c] + (1) cpd11609[c]
rxn06483	Pregnenolone,hydrogen-donor:oxygen oxidoreductase (21-hydroxylating)	Pregnenolone,hydrogen-donor:oxygen oxidoreductase (21-hydroxylating)	=	=	MI:N1/R1|HI:-2	0	(1) cpd00007[c] + (1) cpd01342[c] + (1) cpd11610[c] <=> (1) cpd00001[c] + (1) cpd03266[c] + (1) cpd11609[c]
rxn06484	S-Adenosyl-L-methionine:mRNA	S-Adenosyl-L-methionine:mRNA	=	>	OK	0	(1) cpd00017[c] + (1) cpd11981[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd12632[c]
rxn06485	tRNA-guanine:queuine tRNA-ribosyltransferase	tRNA-guanine:queuine tRNA-ribosyltransferase	=	=	OK	0	(1) cpd01029[c] + (1) cpd11985[c] <=> (1) cpd00067[c] + (1) cpd00207[c] + (1) cpd11986[c]
rxn06486	(S)-2-hydroxy-2-phenylacetate:acceptor 2-oxidoreductase	(S)-2-hydroxy-2-phenylacetate:acceptor 2-oxidoreductase	=	=	MI:N-1/R-1|HI:2	0	(1) cpd01358[c] + (1) cpd11609[c] <=> (1) cpd01447[c] + (1) cpd11610[c]
rxn06487	UDPglucose:anthocyanidin 3-O-beta-D-glucosyltransferase	UDPglucose:anthocyanidin 3-O-beta-D-glucosyltransferase	=	=	OK	0	(1) cpd00026[c] + (1) cpd11993[c] <=> (1) cpd00014[c] + (1) cpd12430[c]
rxn06488	Deoxylimonate A-ring-lactonohydrolase	Deoxylimonate A-ring-lactonohydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd11999[c] <=> (1) cpd00067[c] + (1) cpd12503[c]
rxn06489	Monoamide of a dicarboxylic acid amidohydrolase	Monoamide of a dicarboxylic acid amidohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd12470[c] <=> (1) cpd00013[c] + (1) cpd12000[c]
rxn06490	S-Adenosyl-L-methionine:mRNA (guanine-N7-)-methyltransferase	S-Adenosyl-L-methionine:mRNA (guanine-N7-)-methyltransferase	=	=	OK	0	(1) cpd00017[c] + (1) cpd12001[c] <=> (1) cpd00019[c] + (1) cpd12082[c]
rxn06491	L-Leucyl-tRNA:protein leucyltransferase	L-Leucyl-tRNA:protein leucyltransferase	=	=	MI:C5/N-5/O13/R2/P2|CI:-3|HI:-10	0	(1) cpd11463[c] + (1) cpd12003[c] <=> (1) cpd11615[c] + (1) cpd12104[c]
rxn06492	Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase	Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase	=	=	MI:N1/R1|HI:-2	0	(1) cpd00007[c] + (1) cpd01398[c] + (1) cpd11610[c] <=> (2) cpd00001[c] + (1) cpd01942[c] + (1) cpd11609[c]
rxn06493	dihydrolipoylprotein:NAD+ oxidoreductase	GCCc	=	=	RC|OK	0	(1) cpd00003[c] + (1) cpd12225[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd12005[c]
rxn06494	rxn06494	rxn06494	=	>	CI:-2	0	(2) cpd00067[c] + (1) cpd01401[c] <=> (1) cpd12844[c]
rxn06495	Plastoquinol:oxidized-plastocyanin oxidoreductase	Plastoquinol:oxidized-plastocyanin oxidoreductase	=	=	OK	0	(1) cpd01475[c] + (2) cpd12265[c] <=> (1) cpd12011[c] + (2) cpd12239[c]
rxn06496	(+)-Camphor,reduced-putidaredoxin:oxygen oxidoreductase	(5-hydroxylating)	=	=	OK	0	(1) cpd00007[c] + (1) cpd00601[c] + (1) cpd12015[c] <=> (1) cpd00001[c] + (1) cpd02180[c] + (1) cpd12287[c]
rxn06497	rxn06497	rxn06497	=	=	MI:N-1/R-1	0	(1) cpd01420[c] + (1) cpd11609[c] <=> (1) cpd03217[c] + (1) cpd11610[c]
rxn06498	rxn06498	rxn06498	=	=	MI:N-1/R-1|CI:1|HI:-1	0	(1) cpd03220[c] + (1) cpd11609[c] <=> (1) cpd00067[c] + (1) cpd01420[c] + (1) cpd11610[c]
rxn06499	GTP:mRNA guanylyltransferase	GTP:mRNA guanylyltransferase	=	=	OK	0	(1) cpd00038[c] + (1) cpd12022[c] <=> (1) cpd00012[c] + (1) cpd12001[c]
rxn06500	(S)-2-haloacid halidohydrolase	(S)-2-haloacid halidohydrolase	=	=	CI:1	0	(1) cpd00001[c] + (1) cpd12024[c] <=> (2) cpd00067[c] + (1) cpd11684[c] + (1) cpd12118[c]
rxn06501	rxn06501	rxn06501	=	=	MI:N-1/R-1|CI:1|HI:1	0	(1) cpd01426[c] + (1) cpd11609[c] <=> (1) cpd03680[c] + (1) cpd11610[c]
rxn06502	Acyl-CoA:2-acylglycerol O-acyltransferase	Acyl-CoA:2-acylglycerol O-acyltransferase	=	>	MI:C-2|HI:2	0	(1) cpd01431[c] + (1) cpd11707[c] <=> (1) cpd00010[c] + (1) cpd11423[c]
rxn06503	ATP:5'-dephosphopolynucleotide 5'-phosphotransferase	ATP:5'-dephosphopolynucleotide 5'-phosphotransferase	=	=	OK	0	(1) cpd00002[c] + (1) cpd12086[c] <=> (1) cpd00008[c] + (1) cpd12030[c]
rxn06504	Acyl-phosphate:D-hexose phosphotransferase	Acyl-phosphate:D-hexose phosphotransferase	=	=	MI:C-7/O-11/P-1/R-1|CI:1|HI:13	0	(1) cpd00548[c] + (1) cpd12031[c] <=> (1) cpd11629[c] + (1) cpd12156[c]
rxn06505	11beta-Hydroxyprogesterone,hydrogen-donor:oxygen oxidoreductase	(21-hydroxylating)	=	=	MI:N1/R1|HI:-2	0	(1) cpd00007[c] + (1) cpd03272[c] + (1) cpd11610[c] <=> (1) cpd00001[c] + (1) cpd01450[c] + (1) cpd11609[c]
rxn06506	11beta,21-Dihydroxy-5beta-pregnane-3,20-dione:(acceptor)	delta4-oxidoreductase	=	=	MI:N-1/R-1|HI:2	0	(1) cpd03256[c] + (1) cpd11609[c] <=> (1) cpd01450[c] + (1) cpd11610[c]
rxn06507	11-Deoxycorticosterone,reduced ferredoxin:oxygen oxidoreductase	(11-hydroxylating)	=	=	OK	0	(1) cpd00007[c] + (2) cpd00067[c] + (1) cpd02047[c] + (1) cpd11620[c] <=> (1) cpd00001[c] + (1) cpd01450[c] + (1) cpd11621[c]
rxn06509	2,2-Dialkylglycine carboxylyase(amino-transferring)	2,2-Dialkylglycine carboxylyase(amino-transferring)	=	>	OK	0	(1) cpd00020[c] + (2) cpd00067[c] + (1) cpd12149[c] <=> (1) cpd00011[c] + (1) cpd00035[c] + (1) cpd12033[c]
rxn06510	Lauroyl-CoA:acetyl-CoA C-acyltransferase	ACACT6r	=	=	OK	0	(1) cpd00022[c] + (1) cpd01260[c] <=> (1) cpd00010[c] + (1) cpd12689[c]
rxn06511	L-Arginyl-tRNA:protein arginyltransferase	L-Arginyl-tRNA:protein arginyltransferase	=	=	MI:C2/N-6/O11/R2/P2|CI:-2|HI:-6	0	(1) cpd11463[c] + (1) cpd12036[c] <=> (1) cpd11615[c] + (1) cpd11710[c]
rxn06512	5-Methylbarbiturate amidohydrolase	5-Methylbarbiturate amidohydrolase	=	>	MI:O1|CI:-2	0	(1) cpd00001[c] + (1) cpd12692[c] <=> (1) cpd00073[c] + (1) cpd01468[c]
rxn06513	N-Acetylindoxyl:oxygen oxidoreductase	N-Acetylindoxyl:oxygen oxidoreductase	=	<	MI:O1|HI:-2	0	(1) cpd01470[c] <=> (1) cpd00007[c] + (1) cpd01547[c]
rxn06514	Peptidylamidoglycolate peptidylamide-lyase	Peptidylamidoglycolate peptidylamide-lyase	=	=	OK	0	(1) cpd12288[c] <=> (1) cpd00040[c] + (1) cpd12041[c]
rxn06515	rxn06515	rxn06515	=	>	OK	0	(1) cpd00017[c] + (1) cpd12043[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd12736[c]
rxn06516	Ubiquitin:protein-lysine N -ligase (AMP-forming)	Ubiquitin:protein-lysine N -ligase (AMP-forming)	=	=	MI:C-7/N-3/O-1/R-2|HI:11	0	(1) cpd00002[c] + (1) cpd11689[c] + (1) cpd12043[c] <=> (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd12359[c]
rxn06517	S-Alkyl-L-cysteine S-oxide alkyl-sulfenate-lyase	S-Alkyl-L-cysteine S-oxide alkyl-sulfenate-lyase	=	=	OK	0	(1) cpd12379[c] <=> (1) cpd01495[c] + (1) cpd12050[c]
rxn06519	dATP:depurinated-DNA purinetransferase	dATP:depurinated-DNA purinetransferase	=	=	MI:C-5/N-5/O-3/P-1/R1|CI:1|HI:4	0	(1) cpd00115[c] + (1) cpd12058[c] <=> (1) cpd09118[c] + (1) cpd11461[c]
rxn06520	Glu-tRNA(Gln):L-glutamine amido-ligase(ADP-forming)	rbs_398	=	=	MI:C10/O12/P2/R1|CI:-2|HI:-13	0	(1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00023[c] + (1) cpd12060[c] <=> (1) cpd00002[c] + (1) cpd00053[c] + (1) cpd12828[c]
rxn06521	Latia-luciferin, hydrogen-donor:oxygen oxidoreductase	(demethylating)	=	=	MI:N1/R1|CI:-1|HI:-1	0	(2) cpd00007[c] + (1) cpd01543[c] + (1) cpd11610[c] <=> (1) cpd00001[c] + (1) cpd00011[c] + (1) cpd00047[c] + (1) cpd02224[c] + (1) cpd11609[c] + (1) cpd11632[c]
rxn06522	Monocarboxylic acid amide amidohydrolase	Monocarboxylic acid amide amidohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd12354[c] <=> (1) cpd00013[c] + (1) cpd00049[c]
rxn06523	Acetyl-CoA:alkane-alpha,omega-diamine N-acetyltransferase	Acetyl-CoA:alkane-alpha,omega-diamine N-acetyltransferase	=	>	MI:C-1|HI:2	0	(1) cpd00022[c] + (1) cpd12369[c] <=> (1) cpd00010[c] + (1) cpd01546[c]
rxn06524	Peptidylglycine,ascorbate:oxygen oxidoreductase (2-hydroxylating)	Peptidylglycine,ascorbate:oxygen oxidoreductase (2-hydroxylating)	=	>	OK	0	(1) cpd00007[c] + (1) cpd00059[c] + (1) cpd00067[c] + (1) cpd12066[c] <=> (1) cpd00001[c] + (1) cpd00335[c] + (1) cpd12288[c]
rxn06525	NADH:protein-disulfide oxidoreductase	NADH:protein-disulfide oxidoreductase	=	=	OK	0	(1) cpd00003[c] + (1) cpd12072[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd12139[c]
rxn06526	NADPH:protein-disulfide oxidoreductase	NADPH:protein-disulfide oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd12072[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd12139[c]
rxn06527	Glutathione:protein-disulfide oxidoreductase	Glutathione:protein-disulfide oxidoreductase	=	>	OK	0	(1) cpd00111[c] + (1) cpd12072[c] <=> (2) cpd00042[c] + (1) cpd12139[c]
rxn06528	(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase	(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase	=	=	OK	0	(1) cpd00001[c] + (1) cpd12076[c] <=> (1) cpd00023[c] + (1) cpd12762[c]
rxn06529	poly-cis-Polyprenyl-diphosphate:isopentenyl-diphosphate	polyprenylcistransferase	=	=	MI:C-15/O-7/P-2|CI:2|HI:26	0	(1) cpd00113[c] + (1) cpd12460[c] <=> (1) cpd00012[c] + (1) cpd12077[c]
rxn06530	Donor:hydrogen-peroxide oxidoreductase	Donor:hydrogen-peroxide oxidoreductase	=	=	MI:C-11/O-4|HI:14	0	(1) cpd01554[c] <=> (1) cpd14542[c]
rxn06531	S-Adenosyl-L-methionine:mRNA (nucleoside-2'-O-)-methyltransferase	S-Adenosyl-L-methionine:mRNA (nucleoside-2'-O-)-methyltransferase	=	=	OK	0	(1) cpd00017[c] + (1) cpd12082[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd12622[c]
rxn06532	L-Cysteine:tRNA sulfurtransferase	L-Cysteine:tRNA sulfurtransferase	=	=	MI:O1/S-1	0	(1) cpd00084[c] + (1) cpd12083[c] <=> (1) cpd00054[c] + (1) cpd12487[c]
rxn06533	GDPmannose:phosphomannan mannosephosphotransferase	GDPmannose:phosphomannan mannosephosphotransferase	=	<	MI:C-6/O-8/P-1|CI:1|HI:10	0	(1) cpd00083[c] <=> (1) cpd00126[c]
rxn06534	rxn06534	rxn06534	=	=	MI:N-1/O-1/R-1|CI:1|HI:-3	0	(1) cpd00644[c] + (1) cpd11609[c] <=> (1) cpd03534[c] + (1) cpd11610[c]
rxn06535	UDP-D-xylose:1,4-beta-D-xylan 4-beta-D-xylosyltransferase	UDP-D-xylose:1,4-beta-D-xylan 4-beta-D-xylosyltransferase	=	<	MI:C-5/O-4|HI:8	0	(1) cpd00163[c] <=> (1) cpd00014[c]
rxn06536	20alpha,22beta-Dihydroxycholesterol,ferredoxin:oxygen oxidoreductase	(side-chain-cleaving)	=	<	MI:O-2|HI:2	0	(1) cpd00007[c] + (1) cpd03275[c] <=> (1) cpd01342[c] + (1) cpd01585[c]
rxn06537	S-Adenosyl-L-methionine:histone-L-lysine N6-methyltransferase	S-Adenosyl-L-methionine:histone-L-lysine N6-methyltransferase	=	>	OK	0	(1) cpd00017[c] + (1) cpd12101[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd12372[c]
rxn06538	10-Formyltetrahydrofolate:L-methionyl-tRNA N-formyltransferase	FMETTRS	=	=	OK	0	(1) cpd00201[c] + (1) cpd12105[c] <=> (1) cpd00067[c] + (1) cpd00087[c] + (1) cpd12285[c]
rxn06539	ATP:O-alkylglycerone phosphotransferase	ATP:O-alkylglycerone phosphotransferase	=	=	OK	0	(1) cpd00002[c] + (1) cpd12109[c] <=> (1) cpd00008[c] + (1) cpd12375[c]
rxn06540	Glutathione:poly(4-glutamyl-cysteinyl)glycine	4-glutamylcysteinyltransferase	=	=	OK	0	(1) cpd00042[c] + (1) cpd12113[c] <=> (1) cpd00033[c] + (1) cpd12176[c]
rxn06541	rxn06541	rxn06541	=	=	MI:O-2/C-9|CI:1|HI:11	0	(1) cpd00012[c] + (1) cpd01628[c] <=> (1) cpd00067[c] + (1) cpd03214[c] + (1) cpd12727[c]
rxn06542	Iodide:hydrogen-peroxide oxidoreductase	Iodide:hydrogen-peroxide oxidoreductase	=	=	OK	0	(1) cpd00067[c] + (1) cpd00779[c] + (1) cpd12742[c] <=> (1) cpd00994[c] + (1) cpd01654[c]
rxn06543	rxn06543	rxn06543	=	=	MI:R5|HI:5	0	(1) cpd00001[c] + (1) cpd12278[c] <=> (1) cpd00067[c] + (1) cpd11971[c] + (1) cpd12127[c]
rxn06544	UDPgalactose:glycosaminoglycan D-galactosyltransferase	UDPgalactose:glycosaminoglycan D-galactosyltransferase	=	=	MI:C-6/O-5|HI:10	0	(1) cpd00043[c] + (1) cpd12130[c] <=> (1) cpd00014[c] + (1) cpd12432[c]
rxn06545	Pentachlorophenol,NADPH:oxygen oxidoreductase (hydroxylating,	dechloronating)	=	=	OK	0	(2) cpd00005[c] + (1) cpd00007[c] + (1) cpd00067[c] + (1) cpd01685[c] <=> (1) cpd00001[c] + (2) cpd00006[c] + (1) cpd00099[c] + (1) cpd02174[c]
rxn06546	Protein-glutamine:amine gamma-glutamyltransferase	Protein-glutamine:amine gamma-glutamyltransferase	=	>	OK	0	(1) cpd00067[c] + (1) cpd11929[c] + (1) cpd12140[c] <=> (1) cpd00013[c] + (1) cpd12360[c]
rxn06547	pyrimidodiazepine:glutathione-disulfide oxidoreductase	(ring-opening, cyclizing)	=	<	OK	0	(1) cpd00001[c] + (1) cpd00111[c] + (1) cpd01690[c] <=> (2) cpd00042[c] + (1) cpd02315[c]
rxn06548	UDP-sugar sugarphosphohydrolase	UDP-sugar sugarphosphohydrolase	=	=	MI:O17/C15/N2/P2|CI:-2|HI:-22	0	(1) cpd00001[c] + (1) cpd12681[c] <=> (1) cpd00091[c] + (1) cpd11794[c]
rxn06549	Tetradecanoyl-CoA:glycylpeptide N-tetradecanoyltransferase	GLPT	=	>	OK	0	(1) cpd01695[c] + (1) cpd12002[c] <=> (1) cpd00010[c] + (1) cpd00067[c] + (1) cpd12415[c]
rxn06550	[Pyruvate kinase] phosphate phosphohydrolase	[Pyruvate kinase] phosphate phosphohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd12396[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd12143[c]
rxn06551	3-Chloro-L-alanine chloride-lyase (adding thioglycolate)	3-Chloro-L-alanine chloride-lyase (adding thioglycolate)	=	=	OK	0	(1) cpd01415[c] + (1) cpd01714[c] <=> (1) cpd00067[c] + (1) cpd00099[c] + (1) cpd02336[c]
rxn06552	Donor:hydrogen-peroxide oxidoreductase	Donor:hydrogen-peroxide oxidoreductase	=	=	MI:C-9/O-2|HI:10	0	(1) cpd01722[c] <=> (1) cpd14540[c]
rxn06553	rxn06553	rxn06553	=	=	MI:C-1/R1|CI:-1|HI:4	0	(1) cpd00011[c] + (1) cpd01729[c] <=> (1) cpd12756[c]
rxn06554	L-Glutamine:D-glutamyl-peptide 5-glutamyltransferase	L-Glutamine:D-glutamyl-peptide 5-glutamyltransferase	=	>	OK	0	(1) cpd00053[c] + (1) cpd12155[c] <=> (1) cpd00013[c] + (1) cpd12429[c]
rxn06555	D-Glutamine:D-glutamyl-peptide 5-glutamyltransferase	D-Glutamine:D-glutamyl-peptide 5-glutamyltransferase	=	>	OK	0	(1) cpd00610[c] + (1) cpd12155[c] <=> (1) cpd00013[c] + (1) cpd12429[c]
rxn06556	Dodecanoyl-[acyl-carrier-protein] hydrolase	FA120ACPH	=	>	OK	0	(1) cpd00001[c] + (1) cpd11468[c] <=> (1) cpd00067[c] + (1) cpd01741[c] + (1) cpd11493[c]
rxn06557	Hydrogen:ferricytochrome-c3 oxidoreductase	Hydrogen:ferricytochrome-c3 oxidoreductase	=	=	CI:4	0	(2) cpd11640[c] + (1) cpd12157[c] <=> (4) cpd00067[c] + (1) cpd12159[c]
rxn06558	3'-Phosphoadenylylsulfate:galactosylceramide 3'-sulfotransferase	3'-Phosphoadenylylsulfate:galactosylceramide 3'-sulfotransferase	=	=	OK	0	(1) cpd00044[c] + (1) cpd01743[c] <=> (1) cpd00045[c] + (1) cpd12830[c]
rxn06559	Palmitoyl-CoA:myelin-proteolipid O-palmitoyltransferase	Palmitoyl-CoA:myelin-proteolipid O-palmitoyltransferase	=	>	OK	0	(1) cpd00134[c] + (1) cpd12165[c] <=> (1) cpd00010[c] + (1) cpd12534[c]
rxn06560	ATP:myosin-heavy-chain O-phosphotransferase	ATP:myosin-heavy-chain O-phosphotransferase	=	=	OK	0	(1) cpd00002[c] + (1) cpd12166[c] <=> (1) cpd00008[c] + (1) cpd12411[c]
rxn06561	Peptide-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	Peptide-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)	=	>	OK	0	(1) cpd00007[c] + (1) cpd12168[c] <=> (1) cpd12339[c]
