id	name	source	features	aliases
ftr31491	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)	KEGG	null	searchname:2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylatesynthase(ec);kegg:2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylic acid synthase (EC 4.2.99.20);kegg:6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate synthase (EC 4.2.99.20);kegg:SHCHC synthase (EC 4.2.99.20);kegg:MenH (EC 4.2.99.20);kegg:YfbB (EC 4.2.99.20)
ftr31492	phenylalanine/tyrosine ammonia-lyase (EC 4.3.1.25)	KEGG	null	searchname:phenylalanine/tyrosineammonia-lyase(ec);kegg:PTAL (EC 4.3.1.25);kegg:bifunctional PAL (EC 4.3.1.25)
ftr31493	nucleoside-triphosphate-aldose-1-phosphate nucleotidyltransferase (EC 2.7.7.28)	KEGG	null	searchname:nucleoside-triphosphate-aldose-1-phosphatenucleotidyltransferase(ec);kegg:NDP hexose pyrophosphorylase (EC 2.7.7.28);kegg:hexose 1-phosphate nucleotidyltransferase (EC 2.7.7.28);kegg:hexose nucleotidylating enzyme (EC 2.7.7.28);kegg:nucleoside diphosphohexose pyrophosphorylase (EC 2.7.7.28);kegg:hexose-1-phosphate guanylyltransferase (EC 2.7.7.28);kegg:GTP:alpha-D-hexose-1-phosphate guanylyltransferase (EC 2.7.7.28);kegg:GDP hexose pyrophosphorylase (EC 2.7.7.28);kegg:guanosine diphosphohexose pyrophosphorylase (EC 2.7.7.28);kegg:nucleoside-triphosphate-hexose-1-phosphate nucleotidyltransferase (EC 2.7.7.28);kegg:NTP:hexose-1-phosphate nucleotidyltransferase (EC 2.7.7.28)
ftr31494	glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	KEGG	null	searchname:glucose-1-phosphateadenylyltransferase(ec);kegg:ADP glucose pyrophosphorylase (EC 2.7.7.27);kegg:glucose 1-phosphate adenylyltransferase (EC 2.7.7.27);kegg:adenosine diphosphate glucose pyrophosphorylase (EC 2.7.7.27);kegg:adenosine diphosphoglucose pyrophosphorylase (EC 2.7.7.27);kegg:ADP-glucose pyrophosphorylase (EC 2.7.7.27);kegg:ADP-glucose synthase (EC 2.7.7.27);kegg:ADP-glucose synthetase (EC 2.7.7.27);kegg:ADPG pyrophosphorylase (EC 2.7.7.27);kegg:ADP:alpha-D-glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)
ftr31495	dopamine beta-monooxygenase (EC 1.14.17.1)	KEGG	null	searchname:dopaminebeta-monooxygenase(ec);kegg:dopamine beta-hydroxylase (EC 1.14.17.1);kegg:MDBH (membrane-associated dopamine beta-monooxygenase) (EC 1.14.17.1);kegg:SDBH (soluble dopamine beta-monooxygenase) (EC 1.14.17.1);kegg:dopamine-B-hydroxylase (EC 1.14.17.1);kegg:oxygenase, dopamine beta-mono- (EC 1.14.17.1);kegg:3,4-dihydroxyphenethylamine beta-oxidase (EC 1.14.17.1);kegg:4-(2-aminoethyl)pyrocatechol beta-oxidase (EC 1.14.17.1);kegg:dopa beta-hydroxylase (EC 1.14.17.1);kegg:dopamine beta-oxidase (EC 1.14.17.1);kegg:dopamine hydroxylase (EC 1.14.17.1);kegg:phenylamine beta-hydroxylase (EC 1.14.17.1);kegg:(3,4-dihydroxyphenethylamine)beta-mono-oxygenase (EC 1.14.17.1)
ftr31496	formimidoyltetrahydrofolate cyclodeaminase (EC 4.3.1.4)	KEGG	null	searchname:formimidoyltetrahydrofolatecyclodeaminase(ec);kegg:formiminotetrahydrofolate cyclodeaminase (EC 4.3.1.4);kegg:5-formimidoyltetrahydrofolate ammonia-lyase (cyclizing) (EC 4.3.1.4)
ftr31497	histidine ammonia-lyase (EC 4.3.1.3)	KEGG	null	searchname:histidineammonia-lyase(ec);kegg:histidase (EC 4.3.1.3);kegg:histidinase (EC 4.3.1.3);kegg:histidine alpha-deaminase (EC 4.3.1.3);kegg:L-histidine ammonia-lyase (EC 4.3.1.3)
ftr31498	threo-3-hydroxy-D-aspartate ammonia-lyase (EC 4.3.1.27)	KEGG	null	searchname:threo-3-hydroxy-d-aspartateammonia-lyase(ec);kegg:D-threo-3-hydroxyaspartate dehydratase (EC 4.3.1.27)
ftr31499	pantetheine-phosphate adenylyltransferase (EC 2.7.7.3)	KEGG	null	searchname:pantetheine-phosphateadenylyltransferase(ec);kegg:dephospho-CoA pyrophosphorylase (EC 2.7.7.3);kegg:pantetheine phosphate adenylyltransferase (EC 2.7.7.3);kegg:dephospho-coenzyme A pyrophosphorylase (EC 2.7.7.3);kegg:3'-dephospho-CoA pyrophosphorylase (EC 2.7.7.3)
ftr31500	aryl-alcohol dehydrogenase (EC 1.1.1.90)	KEGG	null	searchname:aryl-alcoholdehydrogenase(ec);kegg:p-hydroxybenzyl alcohol dehydrogenase (EC 1.1.1.90);kegg:benzyl alcohol dehydrogenase (EC 1.1.1.90);kegg:coniferyl alcohol dehydrogenase (EC 1.1.1.90)
ftr31501	phenylalanine 4-monooxygenase (EC 1.14.16.1)	KEGG	null	searchname:phenylalanine4-monooxygenase(ec);kegg:phenylalaninase (EC 1.14.16.1);kegg:phenylalanine 4-hydroxylase (EC 1.14.16.1);kegg:phenylalanine hydroxylase (EC 1.14.16.1)
ftr31502	steroid 15beta-monooxygenase (EC 1.14.15.8)	KEGG	null	searchname:steroid15beta-monooxygenase(ec);kegg:cytochrome P-450meg (EC 1.14.15.8);kegg:cytochrome P450meg (EC 1.14.15.8);kegg:steroid 15beta-hydroxylase (EC 1.14.15.8);kegg:CYP106A2 (EC 1.14.15.8);kegg:BmCYP106A2 (EC 1.14.15.8)
ftr31503	spheroidene monooxygenase (EC 1.14.15.9)	KEGG	null	searchname:spheroidenemonooxygenase(ec);kegg:CrtA (EC 1.14.15.9);kegg:acyclic carotenoid 2-ketolase (EC 1.14.15.9);kegg:spirilloxantin monooxygenase (EC 1.14.15.9);kegg:2-oxo-spirilloxanthin monooxygenase (EC 1.14.15.9)
ftr31504	homoisocitrate dehydrogenase (EC 1.1.1.87)	KEGG	null	searchname:homoisocitratedehydrogenase(ec);kegg:2-hydroxy-3-carboxyadipate dehydrogenase (EC 1.1.1.87);kegg:3-carboxy-2-hydroxyadipate dehydrogenase (EC 1.1.1.87);kegg:homoisocitric dehydrogenase (EC 1.1.1.87);kegg:(-)-1-hydroxy-1,2,4-butanetricarboxylate:NAD+ oxidoreductase (decarboxylating) (EC 1.1.1.87);kegg:3-carboxy-2-hydroxyadipate:NAD+ oxidoreductase (decarboxylating) (EC 1.1.1.87);kegg:HICDH (EC 1.1.1.87)
ftr31505	hydroxymethylglutaryl-CoA reductase (EC 1.1.1.88)	KEGG	null	searchname:hydroxymethylglutaryl-coareductase(ec);kegg:beta-hydroxy-beta-methylglutaryl coenzyme A reductase (EC 1.1.1.88);kegg:beta-hydroxy-beta-methylglutaryl CoA-reductase (EC 1.1.1.88);kegg:3-hydroxy-3-methylglutaryl coenzyme A reductase (EC 1.1.1.88);kegg:hydroxymethylglutaryl coenzyme A reductase (EC 1.1.1.88)
ftr31506	tyrosine 3-monooxygenase (EC 1.14.16.2)	KEGG	null	searchname:tyrosine3-monooxygenase(ec);kegg:L-tyrosine hydroxylase (EC 1.14.16.2);kegg:tyrosine 3-hydroxylase (EC 1.14.16.2);kegg:tyrosine hydroxylase (EC 1.14.16.2)
ftr31507	anthranilate 3-monooxygenase (EC 1.14.16.3)	KEGG	null	searchname:anthranilate3-monooxygenase(ec);kegg:anthranilate 3-hydroxylase (EC 1.14.16.3);kegg:anthranilate hydroxylase (EC 1.14.16.3);kegg:anthranilic hydroxylase (EC 1.14.16.3);kegg:anthranilic acid hydroxylase (EC 1.14.16.3)
ftr31508	5-guanidino-2-oxopentanoate decarboxylase (EC 4.1.1.75)	KEGG	null	searchname:5-guanidino-2-oxopentanoatedecarboxylase(ec);kegg:alpha-ketoarginine decarboxylase (EC 4.1.1.75);kegg:2-oxo-5-guanidinopentanoate carboxy-lyase (EC 4.1.1.75)
ftr31509	monophenol monooxygenase (EC 1.14.18.1)	KEGG	null	searchname:monophenolmonooxygenase(ec);kegg:tyrosinase (EC 1.14.18.1);kegg:phenolase (EC 1.14.18.1);kegg:monophenol oxidase (EC 1.14.18.1);kegg:cresolase (EC 1.14.18.1);kegg:catechol oxidase (EC 1.14.18.1);kegg:polyphenolase (EC 1.14.18.1);kegg:pyrocatechol oxidase (EC 1.14.18.1);kegg:dopa oxidase (EC 1.14.18.1);kegg:chlorogenic oxidase (EC 1.14.18.1);kegg:catecholase (EC 1.14.18.1);kegg:polyphenol oxidase (EC 1.14.18.1);kegg:monophenolase (EC 1.14.18.1);kegg:o-diphenol oxidase (EC 1.14.18.1);kegg:chlorogenic acid oxidase (EC 1.14.18.1);kegg:diphenol oxidase (EC 1.14.18.1);kegg:o-diphenolase (EC 1.14.18.1);kegg:tyrosine-dopa oxidase (EC 1.14.18.1);kegg:o-diphenol:oxygen oxidoreductase (EC 1.14.18.1);kegg:polyaromatic oxidase (EC 1.14.18.1);kegg:monophenol monooxidase (EC 1.14.18.1);kegg:o-diphenol oxidoreductase (EC 1.14.18.1);kegg:monophenol dihydroxyphenylalanine:oxygen oxidoreductase (EC 1.14.18.1);kegg:N-acetyl-6-hydroxytryptophan oxidase (EC 1.14.18.1);kegg:monophenol, dihydroxy-L-phenylalanine oxygen oxidoreductase (EC 1.14.18.1);kegg:o-diphenol:O2 oxidoreductase (EC 1.14.18.1);kegg:phenol oxidase (EC 1.14.18.1)
ftr31510	nuclear-inclusion-a endopeptidase (EC 3.4.22.44)	KEGG	null	searchname:nuclear-inclusion-aendopeptidase(ec);kegg:potyvirus NIa protease (EC 3.4.22.44)
ftr31511	trans-feruloyl-CoA synthase (EC 6.2.1.34)	KEGG	null	searchname:trans-feruloyl-coasynthase(ec);kegg:trans-feruloyl-CoA synthetase (EC 6.2.1.34);kegg:trans-ferulate:CoASH ligase (ATP-hydrolysing) (EC 6.2.1.34);kegg:ferulate:CoASH ligase (ATP-hydrolysing) (EC 6.2.1.34)
ftr31512	erythro-3-hydroxy-L-aspartate ammonia-lyase (EC 4.3.1.20)	KEGG	null	searchname:erythro-3-hydroxy-l-aspartateammonia-lyase(ec);kegg:erythro-beta-hydroxyaspartate dehydratase (EC 4.3.1.20);kegg:erythro-3-hydroxyaspartate dehydratase (EC 4.3.1.20);kegg:erythro-3-hydroxy-Ls-aspartate hydro-lyase (deaminating) (EC 4.3.1.20);kegg:erythro-3-hydroxy-Ls-aspartate ammonia-lyase (EC 4.3.1.20)
ftr31513	molybdate-transporting ATPase (EC 3.6.3.29)	KEGG	null	searchname:molybdate-transportingatpase(ec)
ftr31514	4-hydroxyphenylacetate 1-monooxygenase (EC 1.14.13.18)	KEGG	null	searchname:4-hydroxyphenylacetate1-monooxygenase(ec);kegg:4-hydroxyphenylacetate 1-hydroxylase (EC 1.14.13.18);kegg:4-hydroxyphenylacetic 1-hydroxylase (EC 1.14.13.18);kegg:4-HPA 1-hydroxylase (EC 1.14.13.18)
ftr31515	chorismate lyase (EC 4.1.3.40)	KEGG	null	searchname:chorismatelyase(ec);kegg:CL (EC 4.1.3.40);kegg:CPL (EC 4.1.3.40);kegg:UbiC (EC 4.1.3.40)
ftr31516	cathepsin V (EC 3.4.22.43)	KEGG	null	searchname:cathepsinv(ec);kegg:Cathepsin L2 (EC 3.4.22.43);kegg:cathepsin U (EC 3.4.22.43)
ftr31517	malonate-semialdehyde dehydrogenase (acetylating) (EC 1.2.1.18)	KEGG	null	searchname:malonate-semialdehydedehydrogenase(acetylating)(ec);kegg:malonic semialdehyde oxidative decarboxylase (EC 1.2.1.18)
ftr31518	phosphoenolpyruvate carboxylase (EC 4.1.1.31)	KEGG	null	searchname:phosphoenolpyruvatecarboxylase(ec);kegg:phosphopyruvate (phosphate) carboxylase (EC 4.1.1.31);kegg:PEP carboxylase (EC 4.1.1.31);kegg:phosphoenolpyruvic carboxylase (EC 4.1.1.31);kegg:PEPC (EC 4.1.1.31);kegg:PEPCase (EC 4.1.1.31);kegg:phosphate:oxaloacetate carboxy-lyase (phosphorylating) (EC 4.1.1.31)
ftr31519	sucrose-phosphate synthase (EC 2.4.1.14)	KEGG	null	searchname:sucrose-phosphatesynthase(ec);kegg:UDP-glucose---fructose-phosphate glucosyltransferase (EC 2.4.1.14);kegg:sucrosephosphate---UDP glucosyltransferase (EC 2.4.1.14);kegg:UDP-glucose-fructose-phosphate glucosyltransferase (EC 2.4.1.14);kegg:SPS (EC 2.4.1.14);kegg:uridine diphosphoglucose-fructose phosphate glucosyltransferase (EC 2.4.1.14);kegg:sucrose 6-phosphate synthase (EC 2.4.1.14);kegg:sucrose phosphate synthetase (EC 2.4.1.14);kegg:sucrose phosphate-uridine diphosphate glucosyltransferase (EC 2.4.1.14);kegg:sucrose phosphate synthase (EC 2.4.1.14)
ftr31520	tetrahydrodipicolinate N-acetyltransferase (EC 2.3.1.89)	KEGG	null	searchname:tetrahydrodipicolinaten-acetyltransferase(ec);kegg:tetrahydrodipicolinate acetylase (EC 2.3.1.89);kegg:tetrahydrodipicolinate:acetyl-CoA acetyltransferase (EC 2.3.1.89);kegg:acetyl-CoA:L-2,3,4,5-tetrahydrodipicolinate N2-acetyltransferase (EC 2.3.1.89);kegg:acetyl-CoA:(S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate 2-N-acetyltransferase (EC 2.3.1.89)
ftr31521	maltose synthase (EC 2.4.1.139)	KEGG	null	searchname:maltosesynthase(ec)
ftr31522	hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	KEGG	null	searchname:hydroxymethylglutaryl-coalyase(ec);kegg:hydroxymethylglutaryl coenzyme A-cleaving enzyme (EC 4.1.3.4);kegg:hydroxymethylglutaryl coenzyme A lyase (EC 4.1.3.4);kegg:3-hydroxy-3-methylglutaryl coenzyme A lyase (EC 4.1.3.4);kegg:3-hydroxy-3-methylglutaryl CoA cleaving enzyme (EC 4.1.3.4);kegg:3-hydroxy-3-methylglutaryl-CoA lyase (EC 4.1.3.4);kegg:(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (EC 4.1.3.4)
ftr31523	valine dehydrogenase (NADP+) (EC 1.4.1.8)	KEGG	null	searchname:valinedehydrogenase(nadp+)(ec);kegg:valine dehydrogenase (nicotinanide adenine dinucleotide phosphate) (EC 1.4.1.8);kegg:valine dehydrogenase (NADP+) (EC 1.4.1.8)
ftr31524	leucine dehydrogenase (EC 1.4.1.9)	KEGG	null	searchname:leucinedehydrogenase(ec);kegg:L-leucine dehydrogenase (EC 1.4.1.9);kegg:L-leucine:NAD+ oxidoreductase, deaminating (EC 1.4.1.9);kegg:LeuDH (EC 1.4.1.9)
ftr31525	atrolysin F (EC 3.4.24.45)	KEGG	null	searchname:atrolysinf(ec);kegg:Crotalus atrox metalloendopeptidase (EC 3.4.24.45);kegg:hemorrhagic toxin f (EC 3.4.24.45);kegg:Crotalus atrox metalloendopeptidase f (EC 3.4.24.45)
ftr31526	serine 2-dehydrogenase (EC 1.4.1.7)	KEGG	null	searchname:serine2-dehydrogenase(ec);kegg:L-serine:NAD+ oxidoreductase (deaminating) (EC 1.4.1.7);kegg:serine dehydrogenase (EC 1.4.1.7)
ftr31527	glutamate dehydrogenase (NADP+) (EC 1.4.1.4)	KEGG	null	searchname:glutamatedehydrogenase(nadp+)(ec);kegg:glutamic dehydrogenase (EC 1.4.1.4);kegg:dehydrogenase, glutamate (nicotinamide adenine dinucleotide (phosphate)) (EC 1.4.1.4);kegg:glutamic acid dehydrogenase (EC 1.4.1.4);kegg:L-glutamate dehydrogenase (EC 1.4.1.4);kegg:L-glutamic acid dehydrogenase (EC 1.4.1.4);kegg:NAD(P)+-glutamate dehydrogenase (EC 1.4.1.4);kegg:NAD(P)H-dependent glutamate dehydrogenase (EC 1.4.1.4);kegg:glutamate dehydrogenase (NADP+) (EC 1.4.1.4)
ftr31528	L-amino-acid dehydrogenase (EC 1.4.1.5)	KEGG	null	searchname:l-amino-aciddehydrogenase(ec)
ftr31529	atrolysin B (EC 3.4.24.41)	KEGG	null	searchname:atrolysinb(ec);kegg:Crotalus atrox metalloendopeptidase b (EC 3.4.24.41);kegg:hemorrhagic toxin b (EC 3.4.24.41);kegg:Ht-b (EC 3.4.24.41)
ftr31530	glutamate dehydrogenase [NAD(P)+] (EC 1.4.1.3)	KEGG	null	searchname:glutamatedehydrogenase[nad(p)+](ec);kegg:glutamic dehydrogenase (EC 1.4.1.3);kegg:glutamate dehydrogenase [NAD(P)+] (EC 1.4.1.3)
ftr31531	phenylalanine dehydrogenase (EC 1.4.1.20)	KEGG	null	searchname:phenylalaninedehydrogenase(ec);kegg:L-phenylalanine dehydrogenase (EC 1.4.1.20);kegg:PHD (EC 1.4.1.20)
ftr31532	aspartate dehydrogenase (EC 1.4.1.21)	KEGG	null	searchname:aspartatedehydrogenase(ec);kegg:NAD-dependent aspartate dehydrogenase (EC 1.4.1.21);kegg:NADH2-dependent aspartate dehydrogenase (EC 1.4.1.21);kegg:NADP+-dependent aspartate dehydrogenase (EC 1.4.1.21)
ftr31533	alkylmercury lyase (EC 4.99.1.2)	KEGG	null	searchname:alkylmercurylyase(ec);kegg:organomercury lyase (EC 4.99.1.2);kegg:organomercurial lyase (EC 4.99.1.2);kegg:alkylmercury mercuric-lyase (EC 4.99.1.2)
ftr31534	ferrochelatase (EC 4.99.1.1)	KEGG	null	searchname:ferrochelatase(ec);kegg:ferro-protoporphyrin chelatase (EC 4.99.1.1);kegg:iron chelatase (EC 4.99.1.1);kegg:heme synthetase (EC 4.99.1.1);kegg:heme synthase (EC 4.99.1.1);kegg:protoheme ferro-lyase (EC 4.99.1.1)
ftr31535	xanthoxin dehydrogenase (EC 1.1.1.288)	KEGG	null	searchname:xanthoxindehydrogenase(ec);kegg:xanthoxin oxidase (EC 1.1.1.288);kegg:ABA2 (EC 1.1.1.288)
ftr31536	sorbose reductase (EC 1.1.1.289)	KEGG	null	searchname:sorbosereductase(ec);kegg:Sou1p (EC 1.1.1.289)
ftr31537	pantothenoylcysteine decarboxylase (EC 4.1.1.30)	KEGG	null	searchname:pantothenoylcysteinedecarboxylase(ec);kegg:pantothenylcysteine decarboxylase (EC 4.1.1.30);kegg:N-[(R)-pantothenoyl]-L-cysteine carboxy-lyase (EC 4.1.1.30)
ftr31538	4-phosphoerythronate dehydrogenase (EC 1.1.1.290)	KEGG	null	searchname:4-phosphoerythronatedehydrogenase(ec);kegg:PdxB (EC 1.1.1.290);kegg:PdxB 4PE dehydrogenase (EC 1.1.1.290);kegg:4-O-phosphoerythronate dehydrogenase (EC 1.1.1.290)
ftr31539	2-hydroxymethylglutarate dehydrogenase (EC 1.1.1.291)	KEGG	null	searchname:2-hydroxymethylglutaratedehydrogenase(ec);kegg:HgD (EC 1.1.1.291)
ftr31540	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) (EC 1.1.1.292)	KEGG	null	searchname:1,5-anhydro-d-fructosereductase(1,5-anhydro-d-mannitol-forming)(ec);kegg:1,5-anhydro-D-fructose reductase (ambiguous) (EC 1.1.1.292);kegg:AFR (EC 1.1.1.292)
ftr31541	chlorophyll(ide) b reductase (EC 1.1.1.294)	KEGG	null	searchname:chlorophyll(ide)breductase(ec);kegg:chlorophyll b reductase (EC 1.1.1.294);kegg:Chl b reductase (EC 1.1.1.294)
ftr31542	indolepyruvate ferredoxin oxidoreductase (EC 1.2.7.8)	KEGG	null	searchname:indolepyruvateferredoxinoxidoreductase(ec);kegg:3-(indol-3-yl)pyruvate synthase (ferredoxin) (EC 1.2.7.8);kegg:IOR (EC 1.2.7.8)
ftr31543	ornithine N-benzoyltransferase (EC 2.3.1.127)	KEGG	null	searchname:ornithinen-benzoyltransferase(ec);kegg:ornithine N-acyltransferase (EC 2.3.1.127)
ftr31544	sirohydrochlorin ferrochelatase (EC 4.99.1.4)	KEGG	null	searchname:sirohydrochlorinferrochelatase(ec);kegg:CysG (EC 4.99.1.4);kegg:Met8P (EC 4.99.1.4);kegg:SirB (EC 4.99.1.4);kegg:sirohydrochlorin ferro-lyase (incorrect) (EC 4.99.1.4)
ftr31545	sirohydrochlorin cobaltochelatase (EC 4.99.1.3)	KEGG	null	searchname:sirohydrochlorincobaltochelatase(ec);kegg:CbiK (EC 4.99.1.3);kegg:CbiX (EC 4.99.1.3);kegg:CbiXS (EC 4.99.1.3);kegg:anaerobic cobalt chelatase (EC 4.99.1.3);kegg:cobaltochelatase [ambiguous] (EC 4.99.1.3);kegg:sirohydrochlorin cobalt-lyase (incorrect) (EC 4.99.1.3)
ftr31546	3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) (EC 1.2.7.7)	KEGG	null	searchname:3-methyl-2-oxobutanoatedehydrogenase(ferredoxin)(ec);kegg:2-ketoisovalerate ferredoxin reductase (EC 1.2.7.7);kegg:3-methyl-2-oxobutanoate synthase (ferredoxin) (EC 1.2.7.7);kegg:VOR (EC 1.2.7.7);kegg:branched-chain ketoacid ferredoxin reductase (EC 1.2.7.7);kegg:branched-chain oxo acid ferredoxin reductase (EC 1.2.7.7);kegg:keto-valine-ferredoxin oxidoreductase (EC 1.2.7.7);kegg:ketoisovalerate ferredoxin reductase (EC 1.2.7.7);kegg:2-oxoisovalerate ferredoxin reductase (EC 1.2.7.7)
ftr31547	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) (EC 1.2.7.6)	KEGG	null	searchname:glyceraldehyde-3-phosphatedehydrogenase(ferredoxin)(ec);kegg:GAPOR (EC 1.2.7.6);kegg:glyceraldehyde-3-phosphate Fd oxidoreductase (EC 1.2.7.6);kegg:glyceraldehyde-3-phosphate ferredoxin reductase (EC 1.2.7.6)
ftr31548	2',3'-cyclic-nucleotide 3'-phosphodiesterase (EC 3.1.4.37)	KEGG	null	searchname:2',3'-cyclic-nucleotide3'-phosphodiesterase(ec);kegg:cyclic-CMP phosphodiesterase (EC 3.1.4.37);kegg:2',3'-cyclic AMP phosphodiesterase (EC 3.1.4.37);kegg:cyclic 2',3'-nucleotide 3'-phosphodiesterase (EC 3.1.4.37);kegg:cyclic 2',3'-nucleotide phosphodiesterase (EC 3.1.4.37);kegg:2',3'-cyclic nucleoside monophosphate phosphodiesterase (EC 3.1.4.37);kegg:2',3'-cyclic nucleotide 3'-phosphohydrolase (EC 3.1.4.37);kegg:CNPase (EC 3.1.4.37);kegg:2',3'-cyclic nucleotide phosphohydrolase (EC 3.1.4.37);kegg:2':3'-cyclic nucleotide 3'-phosphodiesterase (EC 3.1.4.37);kegg:2':3'-CNMP-3'-ase (EC 3.1.4.37)
ftr31549	aldehyde ferredoxin oxidoreductase (EC 1.2.7.5)	KEGG	null	searchname:aldehydeferredoxinoxidoreductase(ec);kegg:AOR (EC 1.2.7.5)
ftr31550	arylformamidase (EC 3.5.1.9)	KEGG	null	searchname:arylformamidase(ec);kegg:kynurenine formamidase (EC 3.5.1.9);kegg:formylase (EC 3.5.1.9);kegg:formylkynureninase (EC 3.5.1.9);kegg:formylkynurenine formamidase (EC 3.5.1.9);kegg:formamidase I (EC 3.5.1.9);kegg:formamidase II (EC 3.5.1.9)
ftr31551	ureidoglycolate hydrolase (EC 3.5.3.19)	KEGG	null	searchname:ureidoglycolatehydrolase(ec)
ftr31552	1-phosphatidylinositol-4-phosphate 5-kinase (EC 2.7.1.68)	KEGG	null	searchname:1-phosphatidylinositol-4-phosphate5-kinase(ec);kegg:diphosphoinositide kinase (EC 2.7.1.68);kegg:PIP kinase (EC 2.7.1.68);kegg:phosphatidylinositol 4-phosphate kinase (EC 2.7.1.68);kegg:phosphatidylinositol-4-phosphate 5-kinase (EC 2.7.1.68);kegg:type I PIP kinase (EC 2.7.1.68)
ftr31553	N-acetylglucosaminylphosphatidylinositol deacetylase (EC 3.5.1.89)	KEGG	null	searchname:n-acetylglucosaminylphosphatidylinositoldeacetylase(ec);kegg:N-acetyl-D-glucosaminylphosphatidylinositol acetylhydrolase (EC 3.5.1.89);kegg:N-acetylglucosaminylphosphatidylinositol de-N-acetylase (EC 3.5.1.89);kegg:GlcNAc-PI de-N-acetylase (EC 3.5.1.89);kegg:GlcNAc-PI deacetylase (EC 3.5.1.89);kegg:acetylglucosaminylphosphatidylinositol deacetylase (EC 3.5.1.89)
ftr31554	aminodeoxychorismate lyase (EC 4.1.3.38)	KEGG	null	searchname:aminodeoxychorismatelyase(ec);kegg:enzyme X (EC 4.1.3.38);kegg:4-amino-4-deoxychorismate lyase (EC 4.1.3.38);kegg:4-amino-4-deoxychorismate pyruvate-lyase (EC 4.1.3.38)
ftr31555	peptide deformylase (EC 3.5.1.88)	KEGG	null	searchname:peptidedeformylase(ec)
ftr31556	vomifoliol dehydrogenase (EC 1.1.1.221)	KEGG	null	searchname:vomifolioldehydrogenase(ec);kegg:vomifoliol 4'-dehydrogenase (EC 1.1.1.221);kegg:vomifoliol:NAD+ 4'-oxidoreductase (EC 1.1.1.221)
ftr31557	6-pyruvoyltetrahydropterin 2'-reductase (EC 1.1.1.220)	KEGG	null	searchname:6-pyruvoyltetrahydropterin2'-reductase(ec);kegg:6-pyruvoyltetrahydropterin reductase (EC 1.1.1.220);kegg:6PPH4(2'-oxo) reductase (EC 1.1.1.220);kegg:6-pyruvoyl tetrahydropterin (2'-oxo)reductase (EC 1.1.1.220);kegg:6-pyruvoyl-tetrahydropterin 2'-reductase (EC 1.1.1.220);kegg:pyruvoyl-tetrahydropterin reductase (EC 1.1.1.220)
ftr31558	ketohexokinase (EC 2.7.1.3)	KEGG	null	searchname:ketohexokinase(ec);kegg:ketohexokinase (phosphorylating) (EC 2.7.1.3)
ftr31559	morphine 6-dehydrogenase (EC 1.1.1.218)	KEGG	null	searchname:morphine6-dehydrogenase(ec);kegg:naloxone reductase (EC 1.1.1.218);kegg:reductase, naloxone (EC 1.1.1.218)
ftr31560	benzyl-2-methyl-hydroxybutyrate dehydrogenase (EC 1.1.1.217)	KEGG	null	searchname:benzyl-2-methyl-hydroxybutyratedehydrogenase(ec);kegg:benzyl 2-methyl-3-hydroxybutyrate dehydrogenase (EC 1.1.1.217)
ftr31561	UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	KEGG	null	searchname:udp-glucose6-dehydrogenase(ec);kegg:UDP-glucose dehydrogenase (EC 1.1.1.22);kegg:uridine diphosphoglucose dehydrogenase (EC 1.1.1.22);kegg:UDPG dehydrogenase (EC 1.1.1.22);kegg:UDPG:NAD oxidoreductase (EC 1.1.1.22);kegg:UDP-alpha-D-glucose:NAD oxidoreductase (EC 1.1.1.22);kegg:UDP-glucose:NAD+ oxidoreductase (EC 1.1.1.22);kegg:uridine diphosphate glucose dehydrogenase (EC 1.1.1.22);kegg:UDP-D-glucose dehydrogenase (EC 1.1.1.22);kegg:uridine diphosphate D-glucose dehydrogenase (EC 1.1.1.22)
ftr31562	dihydrokaempferol 4-reductase (EC 1.1.1.219)	KEGG	null	searchname:dihydrokaempferol4-reductase(ec);kegg:dihydroflavanol 4-reductase (EC 1.1.1.219);kegg:dihydromyricetin reductase (EC 1.1.1.219);kegg:NADPH-dihydromyricetin reductase (EC 1.1.1.219);kegg:dihydroquercetin reductase (EC 1.1.1.219)
ftr31563	2-dehydropantolactone reductase (B-specific) (EC 1.1.1.214)	KEGG	null	searchname:2-dehydropantolactonereductase(b-specific)(ec);kegg:2-oxopantoyl lactone reductase (EC 1.1.1.214);kegg:2-ketopantoyl lactone reductase (EC 1.1.1.214);kegg:ketopantoyl lactone reductase (EC 1.1.1.214);kegg:2-dehydropantoyl-lactone reductase (B-specific) (EC 1.1.1.214)
