id	names	equation	enzymes
R04916		C05654[0] + C00003[0] + C00001[0] <=> C05655[0] + C00004[0] + C00080[0]	1.2.1.-
R04917		C05654[0] + C00006[0] + C00001[0] <=> C05655[0] + C00005[0] + C00080[0]	1.2.1.-
R04918		C05654[0] + C00011[0] <=> C05656[0]	
R04919	3-hydroxypropionyl-CoA:NADP+ oxidoreductase	C05668[0] + C00006[0] <=> C05989[0] + C00005[0] + C00080[0]	1.1.1.-
R04920	CMP-2-aminoethylphosphonate:1,2-diacylglycerol ethanolaminephosphotransferase	C05673[0] + C00165[0] <=> C00055[0] + C05675[0]	2.7.8.1
R04921		C05673[0] + C00195[0] <=> C05681[0] + C00055[0]	2.7.8.-
R04922	CMP-N-trimethyl-2-aminoethylphosphonate:1,2-diacylglycerol cholinephosphotransferase	C05674[0] + C00165[0] <=> C00055[0] + C05676[0]	2.7.8.2
R04923		C05675[0] <=> C05676[0]	
R04924		C05677[0] <=> C05678[0]	
R04925		C05679[0] <=> C05680[0]	
R04927	AMP,sulfite:(acceptor) oxidoreductase	(2) C00125[0] + C05684[0] + C00020[0] <=> (2) C00126[0] + C05686[0]	1.8.99.2
R04928	ATP:adenylylsulfate 3'-phosphotransferase	C00002[0] + C05686[0] <=> C00008[0] + C05696[0]	2.7.1.25
R04929	ATP:selenate adenylyltransferase	C00002[0] + C05697[0] <=> C00013[0] + C05686[0]	2.7.7.4
R04930	Selenocystathionine Lysteine-lyase (deaminating)	C05699[0] + C00001[0] <=> C05688[0] + C00014[0] + C00109[0]	4.4.1.1
R04931	S-Adenosyl-L-methionine:thiol S-methyltransferase	C05688[0] + C00019[0] <=> C05689[0] + C00021[0]	2.1.1.9
R04932		(2) C05688[0] <=> C05704[0]	
R04933		C05688[0] <=> C05705[0]	
R04934		C05688[0] <=> C05706[0]	
R04935	(5-L-glutamyl)-peptide:Se-Methylselenocysteine 5-glutamyltransferase	C03193[0] + C05689[0] <=> C00012[0] + C05695[0]	2.3.2.2
R04936	Se-Adenosylselenohomocysteine hydrolase	C05692[0] + C00001[0] <=> C00212[0] + C05698[0]	3.3.1.1
R04937		C06016[0] + C00001[0] <=> C06016[0] + C00181[0]	3.2.1.-
R04938		C06016[0] + C00001[0] <=> C06016[0] + C00259[0]	3.2.1.-
R04939		C05693[0] + C05691[0] <=> C05694[0] + C05692[0]	2.1.1.-
R04940		C05696[0] + C00005[0] <=> C00054[0] + C05684[0] + C00006[0] + C00080[0]	
R04941	Selenocystathionine L-homocysteine-lyase (deaminating)	C05699[0] + C00001[0] <=> C05698[0] + C00014[0] + C00022[0]	4.4.1.8
R04942	L-Serine hydro-lyase (adding homocysteine)	C00065[0] + C05698[0] <=> C05699[0] + C00001[0]	4.2.1.22
R04943		(2) C05698[0] <=> C05707[0]	
R04944	O-phosphorylhomoserine:selenocysteine Se-(3-amino-3-carboxypropyl)transferase|O-phosphorylhomoserine phosphate-lyase (adding selenocysteine)	C05702[0] + C05688[0] <=> C05699[0] + C00009[0]	2.5.1.48
R04945	O-Acetylhomoserine succinate-lyase (adding cysteine)	C01077[0] + C05688[0] <=> C05699[0] + C00033[0]	2.5.1.48
R04946	O4-succinyl-L-homoserine:L-selenocysteine Se-(3-amino-3-carboxypropyl)transferase|O-succinyl-L-homoserine succinate-lyase (adding selenocysteine)	C01118[0] + C05688[0] <=> C05699[0] + C00042[0]	2.5.1.48
R04947		C05710[0] + C00028[0] <=> C05718[0] + C00030[0]	1.14.13.-
R04948	UDPglucose:(S)-4-hydroxymandelonitrile beta-D-glucosyltransferase	C00029[0] + C05712[0] <=> C05713[0] + C00015[0]	2.4.1.63|2.4.1.85|2.4.1.178
R04949	Cyanoglycoside glucohydrolase	C05713[0] + C00001[0] <=> C05712[0] + C00031[0]	3.2.1.21
R04950	Acetyl-CoA:S-substituted L-cysteine N-acetyltransferase	C00024[0] + C05726[0] <=> C00010[0] + C05727[0]	2.3.1.80
R04951		C05729[0] + C00001[0] <=> C05726[0] + C00037[0]	3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R04952	butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	C05745[0] + C01209[0] <=> C05746[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179||2.3.1.-
R04953	(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	C05747[0] + C00006[0] <=> C05746[0] + C00005[0] + C00080[0]	1.1.1.100|2.3.1.85|2.3.1.86|2.3.1.-
R04954	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	C05747[0] <=> C05748[0] + C00001[0]	2.3.1.85|2.3.1.86|2.3.1.-|4.2.1.59
R04955	hexanoyl-[acp]:NAD+ trans-2-oxidoreductase	C05749[0] + C00003[0] <=> C05748[0] + C00004[0] + C00080[0]	1.3.1.9|2.3.1.-
R04956	hexanoyl-[acp]:NADP+ trans-2-oxidoreductase	C05749[0] + C00006[0] <=> C05748[0] + C00005[0] + C00080[0]	1.3.1.10|1.3.1.39|1.3.1.104|2.3.1.85||2.3.1.86
R04957	hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	C05749[0] + C01209[0] <=> C05750[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179||2.3.1.-
R04958	octanoyl-[acp]:NAD+ trans-2-oxidoreductase	C05752[0] + C00003[0] <=> C05751[0] + C00004[0] + C00080[0]	1.3.1.9|2.3.1.-
R04959	octanoyl-[acp]:NADP+ trans-2-oxidoreductase	C05752[0] + C00006[0] <=> C05751[0] + C00005[0] + C00080[0]	1.3.1.10|1.3.1.39|1.3.1.104|2.3.1.85||2.3.1.86
R04960	Octanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	C05752[0] + C01209[0] <=> C05753[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179||2.3.1.-
R04961	decanoyl-[acp]:NAD+ trans-2-oxidoreductase	C05755[0] + C00003[0] <=> C05754[0] + C00004[0] + C00080[0]	1.3.1.9|2.3.1.-
R04962	decanoyl-[acp]:NADP+ trans-2-oxidoreductase	C05755[0] + C00006[0] <=> C05754[0] + C00005[0] + C00080[0]	1.3.1.10|1.3.1.39|1.3.1.104|2.3.1.85||2.3.1.86
R04963	Decanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	C05755[0] + C01209[0] <=> C05756[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179||2.3.1.-
R04964	(3R)-3-Hydroxydodecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	C05757[0] + C00006[0] <=> C05756[0] + C00005[0] + C00080[0]	1.1.1.100|2.3.1.85|2.3.1.86|2.3.1.-
R04965	(3R)-3-Hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase	C05757[0] <=> C05758[0] + C00001[0]	2.3.1.85|2.3.1.86|2.3.1.-|4.2.1.59
R04966	tetradecanoyl-[acp]:NAD+ trans-2-oxidoreductase	C05761[0] + C00003[0] <=> C05760[0] + C00004[0] + C00080[0]	1.3.1.9|2.3.1.-
R04967	tetradecanoyl-[acp]:NADP+ trans-2-oxidoreductase	C05761[0] + C00006[0] <=> C05760[0] + C00005[0] + C00080[0]	1.3.1.10|1.3.1.39|1.3.1.104|2.3.1.85||2.3.1.86
R04968	Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)	C05761[0] + C01209[0] <=> C05762[0] + C00011[0] + C00229[0]	2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179||2.3.1.-
R04969	hexadecanoyl-[acp]:NAD+ trans-2-oxidoreductase	C05764[0] + C00003[0] <=> C05763[0] + C00004[0] + C00080[0]	1.3.1.9|2.3.1.-
R04970	hexadecanoyl-[acp]:NADP+ trans-2-oxidoreductase	C05764[0] + C00006[0] <=> C05763[0] + C00005[0] + C00080[0]	1.3.1.10|1.3.1.39|1.3.1.104|2.3.1.85||2.3.1.86
R04971		C05766[0] + C00030[0] <=> C05767[0] + C00028[0] + (6) C00080[0]	
R04972	Uroporphyrinogen I carboxy-lyase	C05766[0] <=> C05768[0] + (4) C00011[0]	4.1.1.37
R04973		C05768[0] + C00028[0] <=> C05769[0] + C00030[0] + (6) C00080[0]	
R04975		C05773[0] + C05771[0] + (6) C00014[0] <=> C05774[0] + (7) C00001[0]	
R04977		C05782[0] <=> C06258[0] + C00032[0]	
R04978		C05786[0] <=> C05912[0]	
R04979	Bilirubin beta-diglucuronide glucuronosohydrolase	C05787[0] + (2) C00001[0] + (3) C00030[0] <=> C05791[0] + (2) C00191[0] + (3) C00028[0]	1.-.-.-|3.2.1.31
R04980		C05800[0] + C00007[0] + C00005[0] <=> C05801[0] + C00006[0] + C00001[0]	1.14.13.-
R04981		C05801[0] + C00019[0] <=> C05802[0] + C00021[0]	2.1.1.-
R04982		C05802[0] + C00007[0] <=> C05803[0] + C00001[0]	1.14.13.-
R04983		C05803[0] + C00019[0] <=> C05804[0] + C00021[0]	2.1.1.201
R04984		C05804[0] + C00007[0] + C00005[0] + C00080[0] <=> C05805[0] + C00006[0] + C00001[0]	1.14.13.-
R04985	4-hydroxy-3-polyprenylbenzoate carboxy-lyase	C05807[0] + C00011[0] <=> C05848[0]	4.1.1.-
R04986	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	C05809[0] <=> C05810[0] + C00011[0]	4.1.1.-
R04987		C05810[0] + C00007[0] + C00005[0] + C00080[0] <=> C05811[0] + C00006[0] + C00001[0]	
R04988	S-adenosyl-L-methionine:3-(all-trans-octaprenyl)benzene-1,2-diol 2-O-methyltransferase	C05811[0] + C00019[0] <=> C05812[0] + C00021[0]	2.1.1.222
R04989		C05812[0] + C00007[0] + C00005[0] <=> C05813[0] + C00006[0] + C00001[0]	1.14.13.-
R04990	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase	C05813[0] + C00019[0] <=> C05814[0] + C00021[0]	2.1.1.201
R04993	S-adenosyl-L-methione:demethylmenaquinone methyltransferase	C05818[0] + C00019[0] <=> C00828[0] + C00021[0]	2.1.1.163
R04996	3-Methylimidazole acetaldehyde:NAD+ oxidoreductase	C05827[0] + C00003[0] + C00001[0] <=> C05828[0] + C00004[0] + C00080[0]	1.2.1.5
R04998	beta-D-Glucosyl-2-coumarinate glucohydrolase	C05839[0] + C00001[0] <=> C05838[0] + C00031[0]	3.2.1.21
R04999		C05838[0] <=> C05851[0] + C00001[0]	
R05000	Polyisopentenylpyrolinate:4-hydroxybenzoate nonaprenyltransferase	C05847[0] + C00156[0] <=> C05848[0] + C00013[0]	2.5.1.39|2.5.1.-
R05001		C05852[0] <=> C06207[0]	
R05002	GDPmannose:glycolipid 1,3-alpha-D-mannosyltransferase	C00096[0] + C05860[0] <=> C00035[0] + C05861[0]	2.4.1.132
R05010		C05868[0] + C03862[0] <=> C05869[0] + C00110[0]	
R05030	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine:ammonia ligase (ADP-forming)	C00002[0] + C05893[0] + C00014[0] <=> C00008[0] + C00009[0] + C05894[0]	6.3.5.-
R05032	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase	C05897[0] + C00043[0] <=> C05898[0] + C00015[0]	2.4.1.227
R05035	S-Adenosyl-L-methionine:kaempferol 3-O-methyltransferase|S-Adenosyl-L-methionine:3,5,7,4'-tetrahydroxyfavone 3-O-methyltransferase	C00019[0] + C05903[0] <=> C00021[0] + C05902[0]	2.1.1.76
R05036	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	C05905[0] + C00042[0] + C00011[0] + (2) C00001[0] <=> C05906[0] + C00026[0] + C00007[0] + C00080[0]	1.14.11.19
R05037	leucocyanidin,2-oxoglutarate:oxygen oxidoreductase	C05908[0] + C00042[0] + C00011[0] + (2) C00001[0] <=> C05909[0] + C00026[0] + C00007[0] + C00080[0]	1.14.11.19
R05038	leucodelphinidin:NADP+ 4-oxidoreductase	C05909[0] + C00006[0] <=> C02906[0] + C00005[0] + C00080[0]	1.1.1.219
R05039	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	C05911[0] + C00026[0] + C00007[0] <=> C02906[0] + C00042[0] + C00011[0]	1.14.11.9
R05040		C05786[0] + C00028[0] <=> C05913[0] + C00030[0] + (2) C00080[0]	
R05041		C05914[0] <=> C05915[0]	
R05043		C05918[0] <=> C05919[0]	
R05044		C05918[0] <=> C05920[0]	
R05045		C05919[0] <=> C05920[0]	
R05046	formamidopyrimidine nucleoside triphosphate amidohydrolase	C05922[0] + C00001[0] <=> C05923[0] + C00058[0]	3.5.4.16
R05048	2,5-diaminopyrimidine nucleoside triphosphate mutase	C05923[0] <=> C06148[0]	3.5.4.16
R05049	N-succinyl-L-glutamate 5-semialdehyde:NAD+ oxidoreductase	C05932[0] + C00003[0] + C00001[0] <=> C05931[0] + C00004[0] + C00080[0]	1.2.1.71
R05050	N4-Acetylaminobutanal:NAD+ oxidoreductase	C05936[0] + C00003[0] + C00001[0] <=> C02946[0] + C00004[0] + C00080[0]	1.2.1.3
R05051	L-erythro-4-Hydroxyglutamate:NAD+ oxidoreductase	C05947[0] + C00004[0] + C00080[0] <=> C05938[0] + C00003[0] + C00001[0]	1.2.1.88
R05052	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	C05947[0] + C00026[0] <=> C05946[0] + C00025[0]	2.6.1.1|2.6.1.23
R05053	D-aspartate:2-oxoglutarate aminotransferase	C00402[0] + C05946[0] <=> C00036[0] + C05947[0]	2.6.1.21
R05055		C05951[0] + C00001[0] <=> C05952[0] + C00037[0]	2.3.2.-
R05056		C05953[0] <=> C05955[0]	
R05057		C05954[0] <=> C05955[0]	
R05058		C05957[0] <=> C05958[0]	
R05059		C05961[0] + C00028[0] <=> C05962[0] + C00030[0]	
R05060		C05963[0] + C00028[0] <=> C05964[0] + C00030[0]	
R05061	1-O-trans-Cinnamoyl-beta-D-glucopyranose:alcohol O-cinnamoyltransferase	C04164[0] + C05979[0] <=> C06360[0] + C00031[0]	2.3.1.152
R05062	2-propyn-1-ol:cytochrome-c oxidoreductase	C05986[0] + (2) C00125[0] <=> C05985[0] + (2) C00126[0] + (2) C00080[0]	1.1.2.8
R05063		C05994[0] + C00010[0] <=> C06255[0] + C00024[0] + C00001[0]	4.1.3.-
R05064	(S)-3-Hydroxyisobutyryl-CoA hydrolase	C06000[0] + C00001[0] <=> C00010[0] + C06001[0]	3.1.2.4
R05066	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase	C06001[0] + C00003[0] <=> C06002[0] + C00004[0] + C00080[0]	1.1.1.31|1.1.1.35
R05068	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)	C06007[0] + C00006[0] <=> C14463[0] + C00005[0] + C00080[0]	1.1.1.86
R05069	(S)-2-Aceto-2-hydroxybutanoate:NADP+ oxidoreductase (isomerizing)	C06006[0] <=> C14463[0]	1.1.1.86|5.4.99.3
R05070	(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase	C06007[0] <=> C00671[0] + C00001[0]	4.2.1.9
R05071	(S)-2-Acetolactate methylmutase	C06010[0] <=> C04181[0]	1.1.1.86|5.4.99.3
R05072	Thiosulfate:dithioerythritol sulfurtransferase	C00320[0] + C00950[0] + C00080[0] <=> C00094[0] + C00283[0] + C06484[0]	2.8.1.5
R05074	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase	C06024[0] + C04121[0] <=> C06025[0] + C00055[0]	2.4.99.13
R05075		C06026[0] + C00229[0] <=> C05761[0] + C06251[0]	2.3.1.-
R05076	(2R,3S)-2-methylmalyl-CoA hydro-lyase (2-methylfumaryl-CoA-forming)	C06027[0] <=> C06028[0] + C00001[0]	4.2.1.148
R05077		C06033[0] + C00014[0] <=> C06034[0] + C00001[0]	
R05078		C06033[0] <=> C06035[0] + C00001[0]	4.2.1.-
R05079		C06035[0] + C00014[0] <=> C06234[0] + C00001[0]	
R05080		C06036[0] + C00015[0] <=> C06037[0] + C00052[0]	
R05081	Phosphatidylglycerol:membrane-derived-oligosaccharide-D-glucose glycerophosphotransferase	C00344[0] + C06040[0] <=> C00165[0] + C06041[0]	2.7.8.20
R05083	UDP-glucose:4-hydroxyphenylethanol 1-O-beta-D-glucosyltransferase	C06044[0] + C00029[0] <=> C06046[0] + C00015[0]	2.4.1.-
R05084		C06051[0] + C00028[0] <=> C06052[0] + C00030[0]	
R05085	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase	C06055[0] + C00026[0] <=> C06054[0] + C00025[0]	2.6.1.52
R05086	O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water)	C06055[0] + C00001[0] <=> C06056[0] + C00009[0]	4.2.3.1
R05087		C06056[0] <=> C06057[0] + C00011[0]	4.1.1.-
R05088		C06067[0] <=> C06068[0]	
R05089		C06069[0] <=> C06070[0]	
R05090		C06070[0] <=> C06071[0]	
R05092	ent-Copalyl-diphosphate diphosphate-lyase	C06089[0] <=> C06090[0] + C00013[0]	4.2.3.19
R05097	(gibberellin-44),2-oxoglutarate:oxygen oxidoreductase	C06094[0] + C00026[0] + C00007[0] <=> C06095[0] + C00042[0] + C00011[0]	1.14.11.12
R05098		C03241[0] <=> C06102[0]	
R05099	6-oxohexanoate:NADP oxidoreductase	C06102[0] + C00006[0] + C00001[0] <=> C06104[0] + C00005[0] + C00080[0]	1.2.1.4|1.2.1.63
R05100	cyclohexane-1,2-dione acylhydrolase (decyclizing)	C06102[0] <=> C06105[0] + C00001[0]	3.7.1.11
R05102	NADPH:cytochrome-P-450 oxidoreductase	C06109[0] + C00005[0] <=> C06110[0] + C00006[0] + C00080[0]	1.6.2.4
R05105	3'-Phosphoadenylylsulfate:digalactosylceramide 3'-sulfotransferase	C00053[0] + C06126[0] <=> C00054[0] + C06127[0]	2.8.2.11
R05106		C06129[0] + C00325[0] <=> C06132[0] + C00035[0]	
R05107		C06130[0] + C00015[0] <=> C06131[0] + C00052[0]	
R05108		C06131[0] + C00203[0] <=> C06132[0] + C00015[0]	
R05109	(N-Acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase	C00203[0] + C06133[0] <=> C00015[0] + C06134[0]	2.4.1.92
R05110		C00052[0] + C06134[0] <=> C00015[0] + C06141[0]	2.4.1.62
R05111		C00052[0] + C06135[0] <=> C00015[0] + C06136[0]	2.4.1.62
R05112	Gal-beta1->3GalNAc-beta1->4Gal-beta1->4Glc-beta1->1'Cer galactohydrolase	C06136[0] + C00001[0] <=> C06135[0] + C00124[0]	3.2.1.23
R05113		C00128[0] + C06138[0] <=> C00055[0] + C06139[0]	2.4.99.8
R05114		C00128[0] + C06140[0] <=> C00055[0] + C06139[0]	2.4.99.-
R05115	Acylneuraminyl hydrolase	C06140[0] + C00270[0] <=> C06139[0] + C00001[0]	3.2.1.18
R05116		C00128[0] + C06141[0] <=> C00055[0] + C06140[0]	2.4.99.4
R05117		C06140[0] + C00001[0] <=> C06141[0] + C00270[0]	3.2.1.18
R05118		C06143[0] + C00001[0] <=> C11552[0] + C04546[0]	3.1.1.75
R05119		C06145[0] + C00003[0] + C00001[0] <=> C06144[0] + C00004[0] + C00080[0]	
R05120		C06145[0] + C00113[0] + C00001[0] <=> C06144[0] + C01359[0]	
R05121		C06145[0] + C01359[0] <=> C06146[0] + C00113[0]	
R05122		C06148[0] + (2) C00019[0] <=> C06149[0] + (2) C00021[0] + C00001[0]	
R05123	S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase	C00019[0] + C06160[0] <=> C00021[0] + C06161[0]	2.1.1.128
R05124	codeine:NADP+ oxidoreductase	C06174[0] + C00006[0] <=> C06171[0] + C00005[0] + C00080[0]	1.1.1.247
R05125		C06171[0] <=> C06172[0]	
R05126	thebaine,2-oxoglutarate:oxygen oxidoreductase (6-O-demethylating)	C06173[0] + C00026[0] + C00007[0] <=> C06172[0] + C00067[0] + C00042[0] + C00011[0]	1.14.11.31
R05127	thebaine,2-oxoglutarate:oxygen oxidoreductase (3-O-demethylating)	C06173[0] + C00026[0] + C00007[0] <=> C06175[0] + C00067[0] + C00042[0] + C00011[0]	1.14.11.32
R05128		C06180[0] + C00011[0] <=> C06181[0] + C00253[0]	
R05129		C06181[0] + C00332[0] + C00001[0] <=> C06182[0] + C00010[0] + C00011[0]	
R05130		C06181[0] + C06182[0] <=> C06183[0]	
R05131		C06182[0] <=> C06184[0]	
R05132	protein-N(pi)-phosphohistidine:arbutin 6-phosphotransferase	C04261[0] + C06186[0] <=> C00615[0] + C06187[0]	2.7.1.69
R05133	Arbutin 6-phosphate glucohydrolase	C06187[0] + C00001[0] <=> C00530[0] + C01172[0]	3.2.1.86
R05134	Salicin 6-phosphate glucohydrolase	C06188[0] + C00001[0] <=> C02323[0] + C01172[0]	3.2.1.86
R05135	2',3'-Cyclic GMP 3'-nucleotidohydrolase	C06194[0] + C00001[0] <=> C06193[0]	3.1.4.16
R05136	(3E)-4-(2-hydroxyphenyl)-2-oxobut-3-enoate hydro-lyase	C06202[0] + C00022[0] <=> C06203[0] + C00001[0]	4.1.2.45
R05137	2-hydroxy-2H-chromene-2-carboxylate---(3E)-4-(2-hydroxyphenyl)-2-oxobut-3-enoate isomerase	C06203[0] <=> C06204[0]	5.99.1.4
R05138		C00596[0] + C00033[0] <=> C06210[0] + C00001[0]	3.7.1.-
R05140	sucrose:2,6-beta-D-fructan 6-beta-D-fructosyltransferase	C00031[0] + C06215[0] <=> C00089[0] + C06215[0]	2.4.1.10
R05141	1,4-beta-D-Glucan glucohydrolase	C06216[0] + C00001[0] <=> C06217[0] + C00031[0]	3.2.1.74
R05142	1,4-beta-D-Glucan glucohydrolase	C06217[0] + C00001[0] <=> C06218[0] + C00031[0]	3.2.1.74
R05144	peptidyl-glutamate 4-carboxylase (2-methyl-3-phytyl-1,4-naphthoquinone-epoxidizing)	C06246[0] + C05849[0] + C00001[0] <=> C06247[0] + C03313[0] + C00011[0] + C00007[0]	4.1.1.90
R05145	Biotinyl-5'-AMP:apo-[carboxylase] ligase (AMP-forming)	C05921[0] + C06249[0] <=> C00020[0] + C06250[0]	6.3.4.9|6.3.4.10|6.3.4.11|6.3.4.15
R05146		C06251[0] + C00229[0] <=> C05223[0] + C06025[0]	2.3.1.-
R05147	galactitol-1-phosphate:NAD+ oxidoreductase	C06311[0] + C00003[0] <=> C06312[0] + C00004[0] + C00080[0]	1.1.1.251
R05148	benzene-1,4-dicarboxylate, NADH:oxygen oxidoreductase (1,2-hydroxylating)	C06337[0] + C00007[0] + C00004[0] + C00080[0] <=> C06318[0] + C00003[0]	1.14.12.15
R05149	S-Adenosyl-L-methionine:1-precorrin-6Y C5,15-methyltransferase (C-12-decarboxylating)	(2) C00019[0] + C06319[0] <=> (2) C00021[0] + C06408[0] + C00011[0]	2.1.1.132
R05150	precorrin-6Y:NADP+ oxidoreductase	C06319[0] + C00006[0] <=> C06320[0] + C00005[0] + C00080[0]	1.3.1.54
R05151	Isoquinoline:acceptor 1-oxidoreductase (hydroxylating)	C06323[0] + C00028[0] + C00001[0] <=> C06324[0] + C00030[0]	1.3.99.16
R05152	Quinoline:acceptor 2-oxidoreductase (hydroxylating)	C06413[0] + C00028[0] + C00001[0] <=> C06415[0] + C00030[0]	1.3.99.17
R05153	6-Chlorobenzene-1,2,4-triol:oxygen 7S,8S-oxidoreductase	C06328[0] + C00007[0] <=> C06329[0]	
R05154	quinolin-4(1H)-one,NADH:oxygen oxidoreductase (3-oxygenating)	C06343[0] + C00007[0] + C00004[0] + C00080[0] <=> C06330[0] + C00003[0] + C00001[0]	1.14.13.62
R05155	2-methylquinoline-3,4-diol 2,4-dioxygenase (carbon monoxide-forming)	C06331[0] + C00007[0] <=> C06332[0] + C00237[0]	1.13.11.48
R05156	2-aminobenzenesulfonate, NADH:oxygen oxidoreductase (2,3-hydroxylating, ammonia-forming)	C06333[0] + C00007[0] + C00004[0] + C00080[0] <=> C06336[0] + C00014[0] + C00003[0]	1.14.12.14
R05157	quinolin-2-ol, NADH:oxygen oxidoreductase (5,6-hydroxylating)	C06338[0] + C00007[0] + C00004[0] + C00080[0] <=> C06339[0] + C00003[0]	1.14.12.16
R05158	Quinolin-2-ol,NADH:oxygen oxidoreductase (8-hydroxylating)	C06338[0] + C00007[0] + C00004[0] + C00080[0] <=> C06342[0] + C00003[0] + C00001[0]	1.14.13.61
R05162	S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase	C00019[0] + C06346[0] <=> C00021[0] + C06348[0]	2.1.1.128
R05163	Hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6'''-O-hydroxycinnamoyltransferase	C06362[0] + C06361[0] <=> C00010[0] + C06363[0]	2.3.1.153
R05164	UDP-glucose:1,2-diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol (1->2) glucosyltransferase	C00029[0] + C06364[0] <=> C00015[0] + C06365[0]	2.4.1.208
R05165	1-Carboxyvinyl carboxyphosphonate phosphorylmutase (decarboxylating)	C06367[0] <=> C06368[0] + C00011[0]	2.7.8.23
R05166	lacto-N-tetraose lacto-N-biosylhydrolase	C06371[0] + C00001[0] <=> C06372[0] + C00243[0]	3.2.1.140
R05167	Phthalyl-amide amidohydrolase	C06374[0] + C00001[0] <=> C01606[0] + C00706[0]	3.5.1.79
R05168	N-acetyl-D-galactosamine 6-phosphate amidohydrolase	C06376[0] + C00001[0] <=> C06377[0] + C00033[0]	3.5.1.25
R05169	Methylenediurea aminohydrolase	C06381[0] + (2) C00001[0] <=> C06384[0] + C00011[0] + (2) C00014[0]	3.5.3.21
R05170	Methylenediurea aminohydrolase	C06381[0] + C00001[0] <=> C06382[0] + C00014[0]	3.5.3.21
R05171	N-(Carboxyaminomethyl)urea aminohydrolase	C06382[0] <=> C06383[0] + C00011[0]	3.5.3.21
R05172	N-(Aminomethyl)urea aminohydrolase	C06383[0] + C00001[0] <=> C06384[0] + C00014[0]	3.5.3.21
R05173	2-Aryl-2-methylmalonate carboxy-lyase	C06388[0] <=> C06389[0] + C00011[0]	4.1.1.76
R05174	16-alpha-Hydroxypregnenolone hydro-lyase	C06390[0] <=> C06392[0] + C00001[0]	4.2.1.98
R05175	[Protein]-L-serine epimerase	C06395[0] <=> C06396[0]	5.1.1.16
R05176	ADP-D-glycero-D-manno-heptose 6-epimerase	C06397[0] <=> C06398[0]	5.1.3.20
R05177	precorrin 8X 11,12-methylmutase	C06408[0] <=> C06399[0]	5.4.99.61
R05179	S-Adenosyl-L-methionine:[3-phospho-D-glycerate-carboxy-lyase (dimerizing)]-lysine N6-methyltransferase	C00019[0] + C06403[0] <=> C00021[0] + C06404[0]	2.1.1.127
R05180	S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase	C00019[0] + C06406[0] <=> C00021[0] + C06407[0]	2.1.1.131
R05181	S-adenosyl-L-methionine:precorrin-4 C11 methyltransferase	C00019[0] + C06407[0] <=> C00021[0] + C06416[0]	2.1.1.133
